,,Latinx Population,White Population,Native American Population,Asian Population,Black Population,Number of Air BnB Listings
2011,14418,0.0,3255.0,0.0,0.0,0.0,0.0
2011,14420,976.0,56422.0,456.0,1414.0,2593.0,0.0
2011,14422,0.0,7279.0,43.0,0.0,36.0,0.0
2011,14423,76.0,13986.0,54.0,68.0,468.0,0.0
2011,14424,1338.0,74533.0,362.0,880.0,1749.0,0.0
2011,14425,828.0,29093.0,88.0,645.0,1261.0,0.0
2011,14427,20.0,6601.0,57.0,52.0,16.0,0.0
2011,14428,448.0,24764.0,141.0,192.0,105.0,0.0
2011,14432,98.0,16564.0,61.0,73.0,136.0,0.0
2011,14433,100.0,12596.0,85.0,140.0,493.0,0.0
2011,14435,56.0,8646.0,40.0,116.0,12.0,0.0
2011,14437,1132.0,30787.0,168.0,66.0,2943.0,0.0
2011,14441,56.0,717.0,49.0,0.0,0.0,0.0
2011,14445,494.0,22878.0,198.0,480.0,478.0,0.0
2011,14450,1678.0,115857.0,478.0,3999.0,2965.0,0.0
2011,14454,794.0,29624.0,137.0,2301.0,706.0,0.0
2011,14456,3534.0,52816.0,398.0,1602.0,4899.0,0.0
2011,14462,0.0,1841.0,0.0,16.0,32.0,0.0
2011,14464,472.0,20437.0,10.0,80.0,313.0,0.0
2011,14466,18.0,4394.0,53.0,0.0,39.0,0.0
2011,14467,850.0,23007.0,266.0,2368.0,3205.0,0.0
2011,14468,898.0,49883.0,45.0,1184.0,1266.0,0.0
2011,14469,78.0,17845.0,22.0,168.0,64.0,0.0
2011,14470,378.0,23393.0,100.0,58.0,620.0,0.0
2011,14471,30.0,7911.0,222.0,0.0,34.0,0.0
2011,14472,304.0,24095.0,100.0,545.0,540.0,0.0
2011,14475,32.0,710.0,0.0,48.0,0.0,0.0
2011,14476,24.0,6759.0,15.0,140.0,6.0,0.0
2011,14477,46.0,5527.0,65.0,22.0,100.0,0.0
2011,14478,12.0,3821.0,53.0,60.0,96.0,0.0
2011,14479,0.0,1272.0,0.0,0.0,0.0,0.0
2011,14480,28.0,3025.0,0.0,0.0,0.0,0.0
2011,14481,78.0,5406.0,18.0,176.0,50.0,0.0
2011,14482,146.0,23562.0,104.0,4.0,1041.0,0.0
2011,14485,106.0,12872.0,214.0,208.0,50.0,0.0
2011,14486,0.0,639.0,0.0,0.0,0.0,0.0
2011,14487,106.0,18025.0,162.0,252.0,26.0,0.0
2011,14489,922.0,19047.0,30.0,100.0,2085.0,0.0
2011,14502,372.0,31431.0,89.0,176.0,85.0,0.0
2011,14504,120.0,4495.0,46.0,28.0,65.0,0.0
2011,14505,480.0,14744.0,42.0,416.0,151.0,0.0
2011,14506,36.0,4123.0,3.0,322.0,39.0,0.0
2011,14507,0.0,3718.0,46.0,16.0,57.0,0.0
2011,14510,688.0,14063.0,89.0,52.0,315.0,0.0
2011,14511,0.0,1314.0,0.0,0.0,0.0,0.0
2011,14512,90.0,13589.0,105.0,34.0,72.0,0.0
2011,14513,1602.0,39379.0,256.0,314.0,1777.0,0.0
2011,14514,474.0,14728.0,16.0,228.0,1890.0,0.0
2011,14516,394.0,5447.0,61.0,0.0,378.0,0.0
2011,14517,190.0,8219.0,68.0,44.0,48.0,0.0
2011,14519,524.0,32487.0,76.0,712.0,471.0,0.0
2011,14521,146.0,7986.0,25.0,52.0,355.0,0.0
2011,14522,96.0,27520.0,483.0,56.0,247.0,0.0
2011,14525,66.0,8466.0,14.0,0.0,154.0,0.0
2011,14526,950.0,55128.0,8.0,2974.0,1707.0,0.0
2011,14527,532.0,39401.0,49.0,332.0,459.0,0.0
2011,14529,14.0,261.0,0.0,0.0,0.0,0.0
2011,14530,66.0,15641.0,0.0,0.0,421.0,0.0
2011,14532,302.0,12128.0,14.0,130.0,12.0,0.0
2011,14533,224.0,5836.0,0.0,0.0,200.0,0.0
2011,14534,852.0,85159.0,286.0,9349.0,2402.0,0.0
2011,14536,12.0,1773.0,0.0,8.0,0.0,0.0
2011,14537,0.0,684.0,0.0,0.0,0.0,0.0
2011,14539,0.0,570.0,0.0,0.0,0.0,0.0
2011,14541,650.0,9477.0,217.0,60.0,3116.0,0.0
2011,14542,0.0,105.0,0.0,0.0,0.0,0.0
2011,14543,110.0,8827.0,8.0,600.0,390.0,0.0
2011,14544,48.0,6528.0,59.0,4.0,98.0,0.0
2011,14545,0.0,546.0,0.0,0.0,0.0,0.0
2011,14546,292.0,12912.0,20.0,188.0,598.0,0.0
2011,14548,140.0,13252.0,108.0,122.0,355.0,0.0
2011,14549,0.0,81.0,0.0,0.0,0.0,0.0
2011,14550,76.0,4507.0,33.0,0.0,36.0,0.0
2011,14551,1070.0,14086.0,155.0,93.0,1709.0,0.0
2011,14555,30.0,3913.0,18.0,0.0,33.0,0.0
2011,14559,1234.0,50908.0,282.0,1414.0,1098.0,0.0
2011,14560,16.0,4830.0,12.0,0.0,0.0,0.0
2011,14561,50.0,10640.0,0.0,0.0,268.0,0.0
2011,14564,540.0,41173.0,66.0,1292.0,57.0,0.0
2011,14568,282.0,18679.0,68.0,56.0,127.0,0.0
2011,14569,76.0,17946.0,74.0,162.0,156.0,0.0
2011,14571,58.0,4069.0,38.0,0.0,228.0,0.0
2011,14572,218.0,16133.0,59.0,90.0,118.0,0.0
2011,14580,1946.0,137912.0,554.0,5219.0,3304.0,0.0
2011,14585,0.0,291.0,0.0,0.0,0.0,0.0
2011,14586,518.0,23706.0,204.0,3503.0,2524.0,0.0
2011,14588,158.0,679.0,35.0,0.0,961.0,0.0
2011,14589,170.0,20873.0,0.0,184.0,1894.0,0.0
2011,14590,190.0,15694.0,104.0,92.0,521.0,0.0
2011,14591,8.0,4927.0,81.0,68.0,56.0,0.0
2011,14592,24.0,675.0,0.0,0.0,0.0,0.0
2011,14604,266.0,2634.0,54.0,424.0,1132.0,0.0
2011,14605,8676.0,8479.0,276.0,1834.0,22963.0,0.0
2011,14606,7674.0,56605.0,609.0,5880.0,19325.0,0.0
2011,14607,1492.0,38913.0,751.0,1058.0,4468.0,0.0
2011,14608,3206.0,8333.0,541.0,1356.0,25112.0,0.0
2011,14609,11838.0,70376.0,1342.0,2039.0,39791.0,0.0
2011,14610,434.0,37974.0,231.0,980.0,3560.0,0.0
2011,14611,3900.0,13710.0,584.0,602.0,35430.0,0.0
2011,14612,3224.0,98450.0,435.0,2486.0,5739.0,0.0
2011,14613,3786.0,15954.0,208.0,4384.0,18318.0,0.0
2011,14614,352.0,1051.0,0.0,0.0,2139.0,0.0
2011,14615,4424.0,31631.0,431.0,1770.0,11773.0,0.0
2011,14616,3972.0,72597.0,897.0,1068.0,8192.0,0.0
2011,14617,1902.0,65217.0,207.0,1140.0,2666.0,0.0
2011,14618,1070.0,57319.0,288.0,7145.0,3308.0,0.0
2011,14619,1692.0,10412.0,703.0,367.0,34423.0,0.0
2011,14620,2478.0,59918.0,458.0,8757.0,11759.0,0.0
2011,14621,22390.0,29645.0,1101.0,4687.0,45512.0,0.0
2011,14622,1738.0,32737.0,84.0,448.0,1556.0,0.0
2011,14623,2022.0,59854.0,223.0,12344.0,6727.0,0.0
2011,14624,2242.0,93111.0,320.0,4131.0,11278.0,0.0
2011,14625,794.0,29597.0,136.0,546.0,872.0,0.0
2011,14626,1924.0,78618.0,174.0,2041.0,4939.0,0.0
2011,14627,272.0,6615.0,84.0,1908.0,294.0,0.0
2011,14701,5012.0,112562.0,734.0,1103.0,5012.0,0.0
2011,14706,112.0,18125.0,130.0,305.0,80.0,0.0
2011,14707,0.0,834.0,0.0,0.0,0.0,0.0
2011,14708,0.0,801.0,0.0,0.0,0.0,0.0
2011,14709,18.0,4587.0,9.0,36.0,0.0,0.0
2011,14710,68.0,10387.0,45.0,0.0,8.0,0.0
2011,14711,74.0,4710.0,15.0,0.0,36.0,0.0
2011,14712,134.0,10547.0,0.0,0.0,90.0,0.0
2011,14714,0.0,1596.0,48.0,0.0,26.0,0.0
2011,14715,38.0,8755.0,18.0,20.0,20.0,0.0
2011,14716,634.0,7261.0,224.0,84.0,1823.0,0.0
2011,14717,66.0,2048.0,0.0,0.0,12.0,0.0
2011,14718,258.0,5588.0,71.0,17.0,522.0,0.0
2011,14719,244.0,10149.0,167.0,0.0,12.0,0.0
2011,14720,14.0,2084.0,40.0,38.0,2.0,0.0
2011,14721,18.0,543.0,0.0,0.0,0.0,0.0
2011,14722,0.0,693.0,0.0,0.0,30.0,0.0
2011,14723,48.0,3481.0,2.0,18.0,56.0,0.0
2011,14724,38.0,7247.0,209.0,0.0,8.0,0.0
2011,14726,36.0,5870.0,80.0,0.0,0.0,0.0
2011,14727,90.0,15915.0,20.0,84.0,57.0,0.0
2011,14728,116.0,2012.0,0.0,296.0,0.0,0.0
2011,14729,6.0,2835.0,63.0,0.0,12.0,0.0
2011,14731,44.0,3927.0,2.0,0.0,25.0,0.0
2011,14732,0.0,459.0,0.0,0.0,0.0,0.0
2011,14733,348.0,12344.0,56.0,0.0,241.0,0.0
2011,14735,4.0,8377.0,40.0,4.0,12.0,0.0
2011,14736,0.0,696.0,0.0,0.0,0.0,0.0
2011,14737,172.0,12135.0,59.0,80.0,6.0,0.0
2011,14738,20.0,10870.0,230.0,0.0,76.0,0.0
2011,14739,16.0,8610.0,29.0,16.0,40.0,0.0
2011,14740,14.0,4852.0,38.0,96.0,15.0,0.0
2011,14741,36.0,5907.0,79.0,0.0,0.0,0.0
2011,14742,32.0,726.0,0.0,0.0,21.0,0.0
2011,14743,14.0,5456.0,0.0,0.0,15.0,0.0
2011,14744,38.0,5911.0,32.0,236.0,101.0,0.0
2011,14747,60.0,6481.0,0.0,0.0,4.0,0.0
2011,14748,26.0,1988.0,476.0,376.0,132.0,0.0
2011,14750,164.0,12341.0,69.0,290.0,332.0,0.0
2011,14752,0.0,672.0,96.0,0.0,0.0,0.0
2011,14753,138.0,2988.0,45.0,0.0,56.0,0.0
2011,14754,12.0,1920.0,0.0,0.0,0.0,0.0
2011,14755,68.0,9358.0,109.0,0.0,169.0,0.0
2011,14756,0.0,288.0,0.0,0.0,0.0,0.0
2011,14757,216.0,9554.0,65.0,88.0,389.0,0.0
2011,14760,676.0,51995.0,618.0,676.0,2296.0,0.0
2011,14767,42.0,6118.0,28.0,4.0,42.0,0.0
2011,14769,0.0,2883.0,18.0,0.0,24.0,0.0
2011,14770,86.0,8989.0,9.0,0.0,42.0,0.0
2011,14772,192.0,11904.0,184.0,36.0,107.0,0.0
2011,14774,22.0,673.0,0.0,0.0,0.0,0.0
2011,14775,196.0,6841.0,24.0,0.0,0.0,0.0
2011,14777,0.0,1761.0,9.0,0.0,0.0,0.0
2011,14778,216.0,4487.0,27.0,160.0,416.0,0.0
2011,14779,302.0,15888.0,3644.0,393.0,238.0,0.0
2011,14781,90.0,6547.0,37.0,0.0,28.0,0.0
2011,14782,46.0,8501.0,101.0,16.0,21.0,0.0
2011,14783,0.0,441.0,462.0,148.0,0.0,0.0
2011,14784,18.0,2820.0,0.0,0.0,0.0,0.0
2011,14787,420.0,14695.0,34.0,0.0,472.0,0.0
2011,14788,0.0,327.0,0.0,0.0,0.0,0.0
2011,14801,84.0,15843.0,39.0,346.0,65.0,0.0
2011,14802,398.0,10464.0,191.0,1485.0,997.0,0.0
2011,14803,14.0,2870.0,24.0,28.0,0.0,0.0
2011,14804,32.0,4254.0,11.0,120.0,2.0,0.0
2011,14805,8.0,3050.0,56.0,0.0,21.0,0.0
2011,14806,32.0,6933.0,0.0,0.0,43.0,0.0
2011,14807,144.0,8224.0,233.0,30.0,4.0,0.0
2011,14808,46.0,1432.0,0.0,0.0,0.0,0.0
2011,14809,102.0,7173.0,34.0,0.0,174.0,0.0
2011,14810,492.0,34161.0,310.0,88.0,1796.0,0.0
2011,14812,178.0,9540.0,73.0,0.0,416.0,0.0
2011,14813,108.0,7363.0,23.0,4.0,113.0,0.0
2011,14814,0.0,5609.0,262.0,80.0,187.0,0.0
2011,14815,0.0,3160.0,4.0,0.0,117.0,0.0
2011,14816,0.0,1830.0,0.0,0.0,0.0,0.0
2011,14817,18.0,6190.0,0.0,2.0,66.0,0.0
2011,14818,2.0,5487.0,51.0,0.0,0.0,0.0
2011,14819,10.0,2502.0,191.0,0.0,0.0,0.0
2011,14820,0.0,1911.0,27.0,0.0,0.0,0.0
2011,14821,22.0,9703.0,0.0,92.0,108.0,0.0
2011,14822,56.0,3663.0,12.0,20.0,0.0,0.0
2011,14823,222.0,10704.0,180.0,44.0,115.0,0.0
2011,14824,4.0,2314.0,0.0,2.0,5.0,0.0
2011,14825,0.0,3423.0,0.0,0.0,42.0,0.0
2011,14826,86.0,6614.0,37.0,12.0,0.0,0.0
2011,14827,0.0,237.0,0.0,0.0,0.0,0.0
2011,14830,388.0,56752.0,173.0,1164.0,1519.0,0.0
2011,14836,0.0,3086.0,29.0,0.0,0.0,0.0
2011,14837,214.0,16267.0,143.0,128.0,131.0,0.0
2011,14838,302.0,4758.0,6.0,88.0,48.0,0.0
2011,14839,52.0,2050.0,0.0,12.0,0.0,0.0
2011,14840,8.0,8939.0,21.0,12.0,183.0,0.0
2011,14841,28.0,2961.0,55.0,1.0,3.0,0.0
2011,14842,0.0,2757.0,0.0,0.0,0.0,0.0
2011,14843,366.0,37988.0,109.0,312.0,939.0,0.0
2011,14845,684.0,58833.0,125.0,1792.0,1352.0,0.0
2011,14846,14.0,2141.0,0.0,20.0,0.0,0.0
2011,14847,8.0,6718.0,30.0,164.0,80.0,0.0
2011,14850,7118.0,147120.0,2097.0,36635.0,11063.0,0.0
2011,14853,456.0,6076.0,28.0,1516.0,606.0,0.0
2011,14854,0.0,27.0,0.0,0.0,0.0,0.0
2011,14855,0.0,2388.0,0.0,40.0,27.0,0.0
2011,14856,0.0,381.0,0.0,0.0,0.0,0.0
2011,14858,66.0,4544.0,103.0,12.0,26.0,0.0
2011,14859,0.0,3101.0,23.0,8.0,0.0,0.0
2011,14860,34.0,2839.0,24.0,32.0,28.0,0.0
2011,14861,0.0,3740.0,0.0,140.0,4.0,0.0
2011,14864,4.0,3965.0,76.0,104.0,13.0,0.0
2011,14865,102.0,7246.0,8.0,16.0,83.0,0.0
2011,14867,114.0,15944.0,32.0,104.0,330.0,0.0
2011,14869,28.0,4166.0,22.0,0.0,6.0,0.0
2011,14870,300.0,26597.0,69.0,2820.0,281.0,0.0
2011,14871,290.0,13107.0,47.0,126.0,2043.0,0.0
2011,14872,0.0,2421.0,18.0,0.0,18.0,0.0
2011,14873,120.0,7110.0,0.0,0.0,124.0,0.0
2011,14874,0.0,960.0,0.0,0.0,0.0,0.0
2011,14877,12.0,1279.0,39.0,12.0,0.0,0.0
2011,14878,24.0,2325.0,0.0,0.0,0.0,0.0
2011,14879,4.0,6500.0,0.0,100.0,228.0,0.0
2011,14880,26.0,4292.0,18.0,0.0,2.0,0.0
2011,14881,0.0,192.0,0.0,0.0,0.0,0.0
2011,14882,130.0,10457.0,102.0,116.0,474.0,0.0
2011,14883,308.0,14166.0,94.0,88.0,72.0,0.0
2011,14884,0.0,873.0,0.0,0.0,0.0,0.0
2011,14885,0.0,3390.0,0.0,0.0,0.0,0.0
2011,14886,196.0,19874.0,26.0,168.0,290.0,0.0
2011,14889,46.0,4004.0,22.0,20.0,43.0,0.0
2011,14891,74.0,12835.0,163.0,32.0,109.0,0.0
2011,14892,152.0,23296.0,0.0,144.0,363.0,0.0
2011,14893,0.0,18.0,0.0,0.0,0.0,0.0
2011,14894,0.0,4399.0,88.0,0.0,93.0,0.0
2011,14895,286.0,28232.0,265.0,128.0,444.0,0.0
2011,14897,16.0,2732.0,9.0,0.0,0.0,0.0
2011,14898,28.0,6837.0,0.0,0.0,20.0,0.0
2011,14901,962.0,38984.0,531.0,950.0,10088.0,0.0
2011,14903,472.0,20441.0,35.0,280.0,206.0,0.0
2011,14904,578.0,44491.0,90.0,182.0,3563.0,0.0
2011,14905,1156.0,26642.0,109.0,626.0,1344.0,0.0
2012,6390,0.0,921.0,0.0,0.0,0.0,0.0
2012,10001,6588.0,40027.0,582.0,15593.0,4878.0,0.0
2012,10002,39578.0,70207.0,1763.0,147653.0,18480.0,0.0
2012,10003,8432.0,131278.0,758.0,32752.0,7112.0,0.0
2012,10004,446.0,6350.0,0.0,1672.0,421.0,0.0
2012,10005,526.0,12628.0,16.0,5288.0,151.0,0.0
2012,10006,312.0,5696.0,14.0,2418.0,375.0,0.0
2012,10007,1092.0,13440.0,46.0,3736.0,1270.0,0.0
2012,10009,31722.0,108816.0,1105.0,41621.0,15092.0,0.0
2012,10010,5832.0,66157.0,514.0,16331.0,5101.0,0.0
2012,10011,12346.0,121626.0,1895.0,21612.0,7510.0,0.0
2012,10012,2428.0,56705.0,153.0,16584.0,1955.0,0.0
2012,10013,2930.0,41651.0,179.0,41692.0,3149.0,0.0
2012,10014,3696.0,81706.0,360.0,8237.0,2041.0,0.0
2012,10016,8716.0,120473.0,677.0,29794.0,6271.0,0.0
2012,10017,2056.0,36086.0,111.0,12796.0,1498.0,0.0
2012,10018,2902.0,9954.0,264.0,6419.0,1107.0,0.0
2012,10019,13966.0,85576.0,546.0,21437.0,8238.0,0.0
2012,10020,0.0,0.0,0.0,0.0,0.0,0.0
2012,10021,4982.0,111997.0,301.0,12541.0,3393.0,0.0
2012,10022,3700.0,74108.0,152.0,12166.0,2150.0,0.0
2012,10023,11874.0,147805.0,635.0,24990.0,7332.0,0.0
2012,10024,13394.0,144805.0,1787.0,14969.0,11695.0,0.0
2012,10025,40588.0,189365.0,1949.0,35570.0,41421.0,0.0
2012,10026,14702.0,25470.0,829.0,6978.0,64192.0,0.0
2012,10027,28896.0,50781.0,2416.0,22645.0,80023.0,0.0
2012,10028,4634.0,122142.0,958.0,12328.0,2373.0,0.0
2012,10029,77664.0,66979.0,1140.0,26207.0,73240.0,0.0
2012,10030,13214.0,14158.0,922.0,3906.0,63394.0,0.0
2012,10031,66128.0,53933.0,1710.0,4664.0,78852.0,0.0
2012,10032,82638.0,42739.0,2340.0,9044.0,42631.0,0.0
2012,10033,79592.0,62892.0,1038.0,6508.0,14285.0,0.0
2012,10034,61568.0,40163.0,1024.0,2998.0,11870.0,0.0
2012,10035,35246.0,20082.0,1310.0,5420.0,37454.0,0.0
2012,10036,7288.0,43449.0,780.0,15182.0,5962.0,0.0
2012,10037,5110.0,5569.0,567.0,2286.0,40441.0,0.0
2012,10038,6504.0,29272.0,666.0,25921.0,4311.0,0.0
2012,10039,14662.0,8575.0,644.0,1553.0,52148.0,0.0
2012,10040,61502.0,45764.0,550.0,4741.0,11980.0,0.0
2012,10044,3712.0,19388.0,260.0,10987.0,6744.0,0.0
2012,10065,2984.0,84092.0,448.0,12997.0,2463.0,0.0
2012,10069,572.0,12296.0,0.0,4036.0,321.0,0.0
2012,10075,3624.0,63187.0,269.0,6778.0,1218.0,0.0
2012,10103,0.0,0.0,0.0,0.0,0.0,0.0
2012,10110,2.0,4.0,1.0,0.0,1.0,0.0
2012,10111,0.0,0.0,0.0,0.0,0.0,0.0
2012,10112,0.0,0.0,0.0,0.0,0.0,0.0
2012,10115,0.0,0.0,0.0,0.0,0.0,0.0
2012,10119,0.0,0.0,0.0,0.0,0.0,0.0
2012,10128,11376.0,143357.0,370.0,25806.0,7663.0,0.0
2012,10152,0.0,0.0,0.0,0.0,0.0,0.0
2012,10153,0.0,0.0,0.0,0.0,0.0,0.0
2012,10154,0.0,0.0,0.0,0.0,0.0,0.0
2012,10162,560.0,4089.0,0.0,556.0,0.0,0.0
2012,10165,0.0,0.0,0.0,0.0,0.0,0.0
2012,10167,0.0,0.0,0.0,0.0,0.0,0.0
2012,10168,0.0,0.0,0.0,0.0,0.0,0.0
2012,10169,0.0,0.0,0.0,0.0,0.0,0.0
2012,10170,0.0,0.0,0.0,0.0,0.0,0.0
2012,10171,0.0,0.0,0.0,0.0,0.0,0.0
2012,10172,0.0,0.0,0.0,0.0,0.0,0.0
2012,10173,0.0,0.0,0.0,0.0,0.0,0.0
2012,10174,0.0,0.0,0.0,0.0,0.0,0.0
2012,10177,0.0,0.0,0.0,0.0,0.0,0.0
2012,10199,0.0,0.0,0.0,0.0,0.0,0.0
2012,10271,0.0,0.0,0.0,0.0,0.0,0.0
2012,10278,0.0,0.0,0.0,0.0,0.0,0.0
2012,10279,0.0,0.0,0.0,0.0,0.0,0.0
2012,10280,1930.0,16474.0,262.0,5836.0,452.0,0.0
2012,10282,2100.0,11764.0,42.0,2834.0,72.0,0.0
2012,10301,18998.0,64944.0,659.0,9650.0,30186.0,0.0
2012,10302,12856.0,25234.0,48.0,4233.0,11853.0,0.0
2012,10303,20006.0,25716.0,669.0,7841.0,27528.0,0.0
2012,10304,20986.0,56724.0,845.0,19712.0,35687.0,0.0
2012,10305,12460.0,94323.0,319.0,19038.0,6008.0,0.0
2012,10306,14376.0,144574.0,408.0,9347.0,5596.0,0.0
2012,10307,2490.0,39725.0,200.0,2202.0,373.0,0.0
2012,10308,4322.0,79622.0,470.0,5016.0,113.0,0.0
2012,10309,7112.0,84069.0,140.0,5890.0,2936.0,0.0
2012,10310,13128.0,41534.0,306.0,4876.0,17782.0,0.0
2012,10311,0.0,0.0,0.0,0.0,0.0,0.0
2012,10312,11004.0,166435.0,236.0,12047.0,1614.0,0.0
2012,10314,23140.0,199561.0,943.0,48772.0,10101.0,0.0
2012,10451,53562.0,18861.0,2221.0,2779.0,61278.0,0.0
2012,10452,99466.0,25546.0,2024.0,3598.0,75657.0,0.0
2012,10453,106296.0,21292.0,1823.0,2877.0,80928.0,0.0
2012,10454,54876.0,29318.0,740.0,2155.0,35618.0,0.0
2012,10455,57370.0,17177.0,866.0,579.0,33366.0,0.0
2012,10456,102436.0,21176.0,1558.0,3030.0,109399.0,0.0
2012,10457,91770.0,23185.0,1371.0,4374.0,74337.0,0.0
2012,10458,95880.0,40062.0,1575.0,12469.0,52237.0,0.0
2012,10459,65128.0,15897.0,1876.0,1931.0,43223.0,0.0
2012,10460,81340.0,18940.0,703.0,4210.0,42155.0,0.0
2012,10461,38208.0,78256.0,784.0,23924.0,11134.0,0.0
2012,10462,70606.0,48757.0,1414.0,37273.0,63049.0,0.0
2012,10463,67370.0,89825.0,1272.0,13241.0,31178.0,0.0
2012,10464,2100.0,9012.0,0.0,374.0,270.0,0.0
2012,10465,30798.0,80874.0,835.0,4573.0,13722.0,0.0
2012,10466,28976.0,14354.0,1138.0,6044.0,163412.0,0.0
2012,10467,88356.0,51316.0,2894.0,23455.0,109531.0,0.0
2012,10468,100824.0,25868.0,1330.0,12877.0,54104.0,0.0
2012,10469,35322.0,40608.0,1402.0,14785.0,120531.0,0.0
2012,10470,5798.0,20808.0,121.0,2654.0,16186.0,0.0
2012,10471,9016.0,46642.0,201.0,5355.0,5278.0,0.0
2012,10472,89124.0,23953.0,2170.0,16260.0,63641.0,0.0
2012,10473,72582.0,21923.0,862.0,4364.0,64671.0,0.0
2012,10474,18908.0,10792.0,154.0,307.0,11561.0,0.0
2012,10475,25210.0,20594.0,785.0,1993.0,76826.0,0.0
2012,10501,270.0,3127.0,0.0,78.0,84.0,0.0
2012,10502,1490.0,12184.0,0.0,2920.0,807.0,0.0
2012,10503,32.0,696.0,0.0,60.0,0.0,0.0
2012,10504,654.0,22444.0,18.0,2152.0,213.0,0.0
2012,10505,28.0,1750.0,0.0,392.0,0.0,0.0
2012,10506,796.0,14043.0,107.0,688.0,333.0,0.0
2012,10507,3180.0,14569.0,109.0,596.0,2908.0,0.0
2012,10509,5552.0,51867.0,246.0,1937.0,2035.0,0.0
2012,10510,868.0,27823.0,144.0,3279.0,876.0,0.0
2012,10511,1086.0,5279.0,46.0,62.0,273.0,0.0
2012,10512,5292.0,67735.0,404.0,956.0,2100.0,0.0
2012,10514,368.0,33435.0,122.0,4480.0,1042.0,0.0
2012,10516,696.0,14627.0,16.0,257.0,125.0,0.0
2012,10517,634.0,1524.0,0.0,0.0,93.0,0.0
2012,10518,0.0,4386.0,0.0,236.0,0.0,0.0
2012,10519,0.0,378.0,0.0,0.0,0.0,0.0
2012,10520,3514.0,33472.0,232.0,1896.0,1916.0,0.0
2012,10522,2626.0,25236.0,335.0,3432.0,2379.0,0.0
2012,10523,3614.0,10090.0,9.0,3287.0,7233.0,0.0
2012,10524,514.0,12303.0,0.0,876.0,148.0,0.0
2012,10526,124.0,4732.0,0.0,214.0,201.0,0.0
2012,10527,98.0,3468.0,0.0,0.0,138.0,0.0
2012,10528,3628.0,30666.0,189.0,6146.0,662.0,0.0
2012,10530,2212.0,26096.0,77.0,6091.0,3287.0,0.0
2012,10532,818.0,13625.0,0.0,720.0,513.0,0.0
2012,10533,1168.0,19398.0,12.0,2324.0,371.0,0.0
2012,10535,0.0,2202.0,0.0,212.0,81.0,0.0
2012,10536,612.0,29199.0,6.0,2640.0,713.0,0.0
2012,10537,312.0,5841.0,0.0,544.0,186.0,0.0
2012,10538,1488.0,47041.0,140.0,2663.0,126.0,0.0
2012,10541,6470.0,71137.0,501.0,2412.0,1214.0,0.0
2012,10543,8006.0,44359.0,396.0,5277.0,2096.0,0.0
2012,10545,16.0,279.0,0.0,40.0,21.0,0.0
2012,10546,492.0,2599.0,0.0,662.0,165.0,0.0
2012,10547,3114.0,19119.0,107.0,520.0,1787.0,0.0
2012,10548,668.0,7140.0,84.0,708.0,473.0,0.0
2012,10549,8874.0,32602.0,42.0,2394.0,2244.0,0.0
2012,10550,12740.0,18200.0,532.0,2266.0,76207.0,0.0
2012,10552,5440.0,30579.0,549.0,3887.0,22698.0,0.0
2012,10553,2618.0,2651.0,208.0,293.0,26091.0,0.0
2012,10560,634.0,13381.0,0.0,40.0,417.0,0.0
2012,10562,23644.0,53565.0,362.0,6113.0,11524.0,0.0
2012,10566,17770.0,31356.0,293.0,4188.0,16708.0,0.0
2012,10567,5718.0,48926.0,127.0,2823.0,4380.0,0.0
2012,10570,2424.0,33383.0,93.0,1807.0,1279.0,0.0
2012,10573,35514.0,58511.0,102.0,3288.0,8535.0,0.0
2012,10576,556.0,13627.0,0.0,816.0,211.0,0.0
2012,10577,1198.0,12858.0,25.0,1211.0,1514.0,0.0
2012,10578,60.0,1956.0,0.0,0.0,9.0,0.0
2012,10579,2490.0,24301.0,176.0,274.0,310.0,0.0
2012,10580,2314.0,46656.0,0.0,4264.0,687.0,0.0
2012,10583,2778.0,96247.0,220.0,23249.0,1613.0,0.0
2012,10588,452.0,5298.0,18.0,584.0,0.0,0.0
2012,10589,678.0,23367.0,26.0,1412.0,333.0,0.0
2012,10590,636.0,18798.0,20.0,810.0,135.0,0.0
2012,10591,14474.0,47496.0,207.0,4907.0,4371.0,0.0
2012,10594,1192.0,13526.0,33.0,683.0,424.0,0.0
2012,10595,2038.0,17270.0,93.0,2938.0,2832.0,0.0
2012,10596,424.0,2673.0,0.0,96.0,177.0,0.0
2012,10597,270.0,3131.0,230.0,44.0,0.0,0.0
2012,10598,4020.0,77019.0,285.0,4990.0,2454.0,0.0
2012,10601,4562.0,15853.0,247.0,5048.0,5661.0,0.0
2012,10603,8688.0,27271.0,492.0,5891.0,14784.0,0.0
2012,10604,7238.0,22421.0,16.0,2347.0,2387.0,0.0
2012,10605,6046.0,44279.0,147.0,3438.0,3970.0,0.0
2012,10606,14792.0,26078.0,322.0,4043.0,10972.0,0.0
2012,10607,3212.0,9389.0,190.0,2652.0,6709.0,0.0
2012,10701,53356.0,74321.0,1463.0,9795.0,55477.0,0.0
2012,10703,13766.0,36496.0,393.0,4248.0,11986.0,0.0
2012,10704,11728.0,63630.0,199.0,9197.0,8192.0,0.0
2012,10705,41632.0,37800.0,521.0,9370.0,20969.0,0.0
2012,10706,1066.0,22810.0,28.0,2050.0,533.0,0.0
2012,10707,2186.0,24881.0,234.0,2485.0,3209.0,0.0
2012,10708,4918.0,54785.0,211.0,3507.0,2920.0,0.0
