year,borough,zipcode,households_s1901_total_population,households_s1902_total_population,households_median_income,households_s1901_mean_income,households_s1902_mean_income,families_total_population,families_median_income,families_mean_income,married_couple_families_total_population,married_couple_families_median_income,married_couple_families_mean_income,nonfamily_households_total_population,nonfamily_households_median_income,nonfamily_households_mean_income,resident_total_population,resident_mean_income,white_total_population,white_mean_income,african_american_total_population,african_american_mean_income,amer_indian/alaska_native_total_population,amer_indian/alaska_native_mean_income,asian_total_population,asian_mean_income,hawaiian/_pacific_islander_total_population,hawaiian/_pacific_islander_mean_income,other_race_total_population,other_race_mean_income,two_or_more_races_total_population,two_or_more_races_mean_income,latino_total_population,latino_mean_income,white_alone(not_latino)_total_population,white_alone(not_latino)_mean_income
2018,Brooklyn,11213,25027.0,25027.0,41710,60525,60525,14575.0,47055,69062,5833.0,68007,94550,10452.0,30642,45514,66295.0,23547,14869,28714,44813,22060,108,10176,1357,33060,0,,3261,18532,1887,20730,7060,22051,13651,28966
2018,Brooklyn,11214,31933.0,31933.0,54041,74409,74409,22693.0,61799,81778,16426.0,70952,88855,9240.0,31267,50453,92946.0,25960,45769,29825,1364,32252,192,19956,34861,23656,11,,8279,16637,2470,14923,15273,19455,39676,30714
2018,Brooklyn,11215,28635.0,28635.0,123583,171776,171776,16438.0,156558,214090,13807.0,173912,,12197.0,88550,105888,70156.0,70556,53421,75918,3233,53857,94,29418,5572,76352,0,,3692,36787,4144,37684,11428,40670,46961,80143
2018,Brooklyn,11216,24079.0,24079.0,61121,88367,88367,11038.0,69266,101849,5611.0,103203,,13041.0,51496,72678,56308.0,38741,16316,57177,32083,30538,157,29334,2925,43648,10,,2436,25933,2381,30807,6079,33176,14656,59872
2018,Brooklyn,11217,17447.0,17447.0,107362,158932,158932,8513.0,127886,202681,6118.0,176827,,8934.0,87841,111641,41407.0,67630,24009,85270,8163,37709,46,58359,3135,81337,10,,4156,21958,1888,50297,7671,29729,21072,91692
2018,Brooklyn,11218,24866.0,24866.0,69415,93120,93120,16223.0,74529,104228,12368.0,83209,,8643.0,53750,66825,74508.0,31494,44496,36228,6015,33324,403,10713,13810,22920,0,,6825,22092,2959,21121,13089,24558,39092,37620
2018,Brooklyn,11219,24430.0,24430.0,39295,59532,59532,19092.0,40354,61515,15617.0,40774,63471,5338.0,26545,45850,90036.0,16398,60521,15978,931,22367,224,17057,22042,17667,14,,5492,14783,812,17336,10913,16602,55723,15760
2018,Brooklyn,11220,28083.0,28083.0,47079,67304,67304,20912.0,44401,64713,14388.0,48367,70518,7171.0,33033,53924,95643.0,20151,29005,27577,2458,28353,428,18456,39493,17096,0,,21805,14700,2454,22066,39840,16575,13452,38381
2018,Brooklyn,11221,30871.0,30871.0,50153,72291,72291,16490.0,54886,77374,6686.0,80328,108921,14381.0,41166,61037,83835.0,27350,23203,37226,41079,24259,558,31330,2815,28497,16,,12889,17213,3275,34501,28781,19269,13793,46896
2018,Brooklyn,11222,17256.0,17256.0,85111,106860,106860,6937.0,93082,119619,5417.0,104489,131255,10319.0,79964,95882,36492.0,51177,29893,53447,1590,28774,96,45397,1841,59014,6,,1550,31758,1516,40379,5197,39046,26794,54623
2018,Brooklyn,11223,27958.0,27958.0,50108,76767,76767,20145.0,60560,86851,14272.0,68929,99013,7813.0,22786,43121,81789.0,26454,46811,31442,3886,21575,239,19616,19777,21886,139,,8306,14049,2631,19331,13697,15636,42631,32655
2018,Brooklyn,11224,18725.0,18725.0,33131,54541,54541,12005.0,43416,65896,6691.0,58872,,6720.0,16250,30952,46707.0,22454,27137,27792,10495,15108,68,,2769,15910,4,,4934,16344,1300,8672,9516,16711,23843,28855
2018,Brooklyn,11225,24105.0,24105.0,55862,82001,82001,12600.0,62400,93590,6099.0,83410,,11505.0,43452,64606,58882.0,34358,16038,48551,37614,27844,49,108696,1560,45767,27,,2020,24884,1574,43671,4913,29670,14516,50122
2018,Brooklyn,11226,36733.0,36733.0,52052,69166,69166,22243.0,58387,76813,9823.0,72712,93091,14490.0,37240,52269,100277.0,26057,15288,46391,68415,23218,297,17203,2896,25794,0,,10704,15409,2677,26309,17145,17895,12161,52896
2018,Brooklyn,11228,15306.0,15306.0,67911,95616,95616,11514.0,80352,106252,8768.0,89833,,3792.0,33918,52723,44994.0,32795,25047,39178,521,24151,137,31782,16023,26004,31,,2253,19911,982,15785,5838,22969,22126,40680
2018,Brooklyn,11229,30946.0,30946.0,60873,83189,83189,21581.0,75945,97025,15871.0,88272,108048,9365.0,30987,47338,83615.0,31040,54043,35295,4985,20716,208,22196,18540,25352,76,,3437,20109,2326,16119,9039,23578,49672,35836
2018,Brooklyn,11230,30572.0,30572.0,49541,78385,78385,20052.0,62448,93905,15175.0,68885,103945,10520.0,23307,45891,89075.0,27187,62333,30342,6328,27845,393,31777,12631,17091,0,,5223,16654,2167,17905,9119,17850,58782,30922
2018,Brooklyn,11231,15702.0,15702.0,100213,156754,156754,9375.0,139857,193625,6649.0,178796,,6327.0,64984,93296,37845.0,65277,24939,80645,5262,20178,237,213191,2135,92610,268,,2738,20329,2266,21326,7047,32748,21942,87378
2018,Brooklyn,11232,8812.0,8812.0,56661,78443,78443,5813.0,52764,76665,3643.0,64659,,2999.0,56555,72270,27602.0,26865,11391,35914,1772,16641,288,16048,5278,18727,0,,7519,22710,1354,21216,13974,21645,6141,48554
2018,Brooklyn,11233,29345.0,29345.0,40449,62884,62884,17529.0,46037,68957,6017.0,84596,,11816.0,30779,49838,76819.0,24714,6731,44721,60526,23589,113,11603,1320,22224,0,,6327,15249,1802,23633,12276,17162,5320,49318
2018,Brooklyn,11234,31835.0,31835.0,81399,102731,102731,24302.0,90864,112459,16350.0,106705,,7533.0,42069,64727,95666.0,34686,39753,41023,43831,31081,152,33601,6411,28729,11,,3798,20940,1710,32807,10023,24198,35900,42575
2018,Brooklyn,11235,32269.0,32269.0,52538,76248,76248,19795.0,68446,95275,15144.0,74310,101490,12474.0,26868,43947,78128.0,31978,58754,35029,2011,30495,189,16682,11285,23323,0,,3856,15413,2033,26142,6491,20377,56160,35438
2018,Brooklyn,11236,33282.0,33282.0,67669,83059,83059,24398.0,79301,92992,11704.0,96458,,8884.0,33230,46967,100331.0,28457,5879,29211,86679,29111,158,23230,2720,21772,15,,3458,18601,1422,22941,7166,21547,4333,31317
2018,Brooklyn,11237,16740.0,16740.0,51413,69731,69731,8911.0,40428,57318,4444.0,53107,,7829.0,63482,78470,49310.0,24493,20736,31525,6670,21220,388,19084,3636,32132,23,38639,16280,15869,1577,18411,31052,16189,9791,48329
2018,Brooklyn,11238,24547.0,24547.0,85407,117496,117496,11128.0,105246,146999,7150.0,144699,,13419.0,72624,89551,54540.0,53712,25308,75184,20521,33280,46,13157,3364,54723,19,,2464,20712,2818,37724,5947,33080,23185,77963
2018,Brooklyn,11239,6764.0,6764.0,27104,38283,38283,3387.0,40922,48013,1418.0,45309,,3377.0,17036,28301,13244.0,19805,4057,13422,7991,22389,137,30272,300,21952,0,,577,23905,182,24246,2507,16511,2487,13847
2018,Queens,11425,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10001,12431.0,12431.0,88526,151628,151628,3838.0,113382,196505,2831.0,149241,,8593.0,81133,131058,22924.0,84765,14422,96829,1413,39033,36,,5774,76499,20,,661,38564,598,39233,3246,45151,12182,105622
2018,Manhattan,10002,33540.0,33540.0,35859,68315,68315,16565.0,40487,71841,9655.0,45328,87686,16975.0,30095,63731,74993.0,32694,24168,57773,6283,20272,680,14025,31089,21356,24,,9841,18288,2908,25631,20390,21987,16472,71621
2018,Manhattan,10003,26124.0,26124.0,112131,189885,189885,7946.0,181132,306152,6905.0,201620,,18178.0,91284,138474,54682.0,92781,41511,105694,3178,31992,88,62409,7373,66053,55,,1215,27701,1262,43009,4506,34733,38521,111085
2018,Manhattan,10004,1659.0,1659.0,157645,218650,218650,709.0,201761,305243,641.0,201827,,950.0,128710,152306,3028.0,122165,1902,137321,51,85286,0,,922,103649,17,,40,,96,76268,112,106539,1834,138044
2018,Manhattan,10005,4374.0,4374.0,173333,208186,208186,1614.0,235700,292722,1425.0,234148,,2760.0,137065,155458,8831.0,106702,6484,118515,221,116667,0,,1497,81132,0,,206,60129,423,33592,608,78579,6132,119570
2018,Manhattan,10006,1794.0,1794.0,176250,214543,214543,633.0,200859,263224,521.0,239583,,1161.0,133295,186117,3454.0,114611,2411,117013,36,,0,,687,99491,0,,135,176524,185,66171,414,104763,2183,120283
2018,Manhattan,10007,2731.0,2731.0,246813,367343,367343,1465.0,250000+,458884,1380.0,250000+,,1266.0,150893,260941,7023.0,147547,5421,168305,332,12607,0,,826,123535,0,,139,85731,305,18676,580,67588,5056,175182
2018,Manhattan,10009,29728.0,29728.0,61548,95947,95947,10476.0,62844,116167,6084.0,116111,,19252.0,60571,84518,57925.0,51655,35817,64982,5431,24544,71,54394,7512,42720,0,,7024,21325,2070,27446,14347,26765,29677,71470
2018,Manhattan,10010,16390.0,16390.0,117923,188064,188064,5709.0,213813,281159,4842.0,250000+,,10681.0,93034,137700,33730.0,93605,24684,104677,1784,30738,230,,5859,77182,0,,435,44891,738,51946,3703,54729,21570,111504
2018,Manhattan,10011,29128.0,29128.0,128613,207287,207287,8662.0,215417,348111,6930.0,247292,,20466.0,103791,144532,50472.0,121991,40331,130678,2819,30351,56,12118,4627,139973,5,,878,56000,1756,59049,5704,58180,36075,138274
2018,Manhattan,10012,12041.0,12041.0,109037,169859,169859,4030.0,158730,243647,3198.0,170764,,8011.0,89338,130964,23411.0,90389,17411,100014,651,44431,42,20086,4055,65700,0,,254,75361,998,59554,1494,60395,16332,102560
2018,Manhattan,10013,11986.0,11986.0,105442,259828,259828,6213.0,136146,314885,4732.0,217368,,5773.0,85218,199386,28709.0,111109,15961,155415,1260,38892,62,,9558,59302,0,,626,57084,1242,37767,1728,71409,15042,159283
2018,Manhattan,10014,18229.0,18229.0,126601,203853,203853,4728.0,201452,341450,4110.0,212938,,13501.0,103660,154690,30738.0,123235,27314,126449,336,33031,25,,1766,121954,0,,421,45662,876,100875,2047,96377,25787,127536
2018,Manhattan,10016,28916.0,28916.0,117004,166745,166745,7845.0,200054,273083,6744.0,205677,,21071.0,90818,126148,51057.0,98378,36727,103314,1929,55709,66,73776,9858,100396,19,,774,55944,1684,47497,3543,65127,33836,106718
2018,Manhattan,10017,9905.0,9905.0,127506,174635,174635,2974.0,201087,286117,2368.0,229850,,6931.0,95642,126418,15801.0,111185,11683,118725,370,55871,0,,3352,97420,0,,81,51167,315,58409,932,106323,10825,119159
2018,Manhattan,10018,5095.0,5095.0,108914,154895,154895,1521.0,143512,196114,1239.0,180542,,3574.0,100703,137266,9687.0,86150,5791,94308,466,40220,1,,2897,80276,0,,182,27474,350,91716,1471,45072,4611,106529
2018,Manhattan,10019,25428.0,25428.0,98833,162689,162689,7864.0,162666,253219,5989.0,186250,,17564.0,80366,120923,43703.0,97327,29663,106251,2553,30615,362,19526,7596,101853,74,18601,1966,32406,1489,119386,7328,43497,24786,117474
2018,Manhattan,10020,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10021,24996.0,24996.0,118289,222872,222872,10153.0,233328,363052,9296.0,245696,,14843.0,85163,125763,46215.0,121529,38017,129553,420,74222,158,,4333,119525,40,,2069,36925,1178,55246,3664,58040,36643,131035
2018,Manhattan,10022,18049.0,18049.0,135363,248983,248983,6634.0,250000+,427259,6052.0,250000+,,11415.0,95913,144512,31125.0,146464,26028,155495,448,58538,62,,3801,111628,0,,151,127535,635,64428,1686,103510,24521,158851
2018,Manhattan,10023,33693.0,33693.0,130452,217812,217812,13536.0,219667,331875,11374.0,250000+,,20157.0,100318,141050,62435.0,119276,49795,128528,2610,34738,48,,6637,104302,0,,2047,86843,1298,62724,6562,66170,45242,132947
2018,Manhattan,10024,28751.0,28751.0,131668,249579,249579,13208.0,221774,375977,11249.0,250000+,,15543.0,85647,137593,59001.0,123179,49026,132318,2287,33316,173,,4274,130419,0,,1583,23786,1658,64133,6420,44041,45305,138301
2018,Manhattan,10025,41910.0,41910.0,85930,155781,155781,19662.0,132719,221643,14354.0,183952,,22248.0,61845,95575,92805.0,72802,59985,93209,11737,31124,606,21442,8271,59790,14,,7929,19630,4263,32075,21736,28245,50675,103238
2018,Manhattan,10026,15458.0,15458.0,58884,99903,99903,7748.0,60513,107008,3369.0,123375,,7710.0,50248,90021,39363.0,41556,10410,69508,21023,31522,86,35128,2308,51719,29,,3703,24324,1804,20168,8389,23639,7744,82815
2018,Manhattan,10027,23811.0,23811.0,46113,81961,81961,12148.0,54083,97728,5411.0,104857,,11663.0,36736,62449,64548.0,32087,19706,48559,25484,26202,261,15154,6163,32954,5,,10188,15488,2741,29806,16427,18105,16194,54053
2018,Manhattan,10028,25318.0,25318.0,125140,222550,222550,9964.0,236313,370171,9089.0,247259,,15354.0,96250,126610,47793.0,120002,41217,125556,604,69100,10,,4607,97117,0,,456,52814,899,52268,3533,71892,38688,128177
2018,Manhattan,10029,31690.0,31690.0,34016,68078,68078,17375.0,39282,76698,7069.0,61205,129760,14315.0,24159,56003,79597.0,29103,26896,47189,24699,17939,493,27616,7534,30567,97,16943,17413,16848,2465,26497,38122,18373,12310,79299
2018,Manhattan,10030,12736.0,12736.0,37232,72377,72377,5878.0,49595,86144,2044.0,96579,,6858.0,26658,57575,29882.0,32614,5038,55756,18842,26968,21,,617,42087,123,,3357,22376,1884,42603,7655,20820,3217,75470
2018,Manhattan,10031,21959.0,21959.0,49891,71698,71698,11068.0,50820,75008,5183.0,71658,,10891.0,43764,64212,60254.0,29111,17917,41442,17982,26822,168,14353,2380,41105,74,,11580,19410,10153,19867,30955,20080,10485,54844
2018,Manhattan,10032,21222.0,21222.0,50391,66845,66845,11359.0,54404,72422,5057.0,68805,,9863.0,38034,54556,64264.0,25183,19122,32508,12373,23799,476,37733,3029,35696,83,,21939,18521,7242,22602,42594,19321,9038,45794
2018,Manhattan,10033,19652.0,19652.0,58614,75872,75872,12021.0,59913,78761,6085.0,76600,,7631.0,45836,63460,59607.0,27673,24141,37598,6195,27557,887,20236,1316,34295,0,,21343,18526,5725,19675,40842,19474,14090,48654
2018,Manhattan,10034,16095.0,16095.0,54716,70567,70567,9097.0,55665,71361,4503.0,77750,,6998.0,50516,64037,42910.0,28411,16463,39499,4965,27936,191,15966,1319,42114,103,25537,17711,17728,2158,25450,29925,18779,8628,58319
2018,Manhattan,10035,14428.0,14428.0,30081,52121,52121,6863.0,36792,58332,2497.0,50125,,7565.0,18337,43217,35743.0,22799,7246,33867,14580,21519,310,10130,1755,35345,36,6356,10060,15053,1756,22182,15935,16314,3638,49166
2018,Manhattan,10036,16183.0,16183.0,91936,130731,130731,3733.0,151935,190035,2826.0,178705,,12450.0,80392,112427,27428.0,80259,17319,89743,1978,54346,137,74612,5218,84292,12,,2049,26653,715,47992,5908,34526,14100,101369
2018,Manhattan,10037,9731.0,9731.0,45041,63900,63900,4330.0,46132,64197,1519.0,76911,,5401.0,41547,62013,21139.0,30750,2291,45112,15206,29100,5,,528,48719,26,,1920,18479,1163,33710,4517,20649,1247,63442
2018,Manhattan,10038,10210.0,10210.0,86058,138542,138542,4671.0,87261,147002,3339.0,131583,,5539.0,77745,129594,22800.0,65330,11784,89667,2128,30453,49,,7249,42362,0,,716,21518,874,51126,3218,23413,10249,99195
2018,Manhattan,10039,11210.0,11210.0,39653,61621,61621,6043.0,44213,58199,1732.0,59595,,5167.0,31561,63308,27726.0,26427,3625,44045,17158,26584,158,18196,452,37519,11,,4934,13091,1388,23401,9378,15178,1872,66347
2018,Manhattan,10040,16181.0,16181.0,47137,64100,64100,9051.0,52870,72424,4744.0,76927,,7130.0,39183,51613,44571.0,25371,16091,36330,4359,25154,554,26946,1355,42851,0,,19043,15143,3169,23739,30968,17773,9352,47343
2018,Manhattan,10044,4748.0,4748.0,100441,126465,126465,2411.0,125625,157678,1871.0,151458,,2337.0,80346,93785,11682.0,52767,5320,58752,1420,33771,0,,3963,57008,0,,501,17770,478,44100,1553,27091,4448,64455
2018,Manhattan,10065,14844.0,14844.0,127375,242978,242978,6352.0,228333,368270,5294.0,241971,,8492.0,83769,146392,28109.0,129810,24285,137281,619,34091,37,,2666,102994,0,,154,23972,348,37371,1849,106809,22684,138556
2018,Manhattan,10069,2552.0,2552.0,110625,225183,225183,1206.0,179803,346491,918.0,249500,,1346.0,93393,116493,5085.0,113446,3155,117250,148,59258,0,,1558,105332,0,,0,,224,152100,57,,3123,116655
2018,Manhattan,10075,11035.0,11035.0,137146,233358,233358,5134.0,176707,346244,4493.0,222399,,5901.0,88642,127700,21556.0,120658,18396,130822,677,53934,225,,1047,71172,0,,902,41149,309,126261,3070,41711,16362,141527
2018,Manhattan,10103,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10110,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10111,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10112,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10115,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10119,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10128,30691.0,30691.0,114010,196844,196844,13896.0,197813,298667,11448.0,233887,,16795.0,80410,111637,59256.0,103677,47167,110429,2182,36843,0,,5844,105977,0,,1666,48083,2397,64673,7307,46289,42129,117889
2018,Manhattan,10152,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10153,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10154,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10162,741.0,741.0,188880,244032,244032,438.0,250000+,321763,346.0,250000+,,303.0,147784,131668,1584.0,114201,1457,120108,0,,0,,72,,0,,0,,55,,0,,1457,120108
2018,Manhattan,10165,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10167,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10168,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10169,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10170,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10171,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10172,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10173,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10174,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10177,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10199,55.0,55.0,,,,23.0,,,23.0,,,32.0,,,148.0,,70,,0,,0,,78,,0,,0,,0,,0,,70,
2018,Manhattan,10271,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10278,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Manhattan,10279,18.0,18.0,,,,0.0,,,0.0,,,18.0,,,43.0,,43,,0,,0,,0,,0,,0,,0,,0,,43,
2018,Manhattan,10280,4560.0,4560.0,169844,224631,224631,2201.0,212279,301694,1987.0,220583,,2359.0,124073,152677,9384.0,110785,7360,106028,184,108586,0,,1474,117380,0,,77,24274,289,222738,826,89496,6612,107562
2018,Manhattan,10282,2231.0,2231.0,250000+,330244,330244,1372.0,250000+,374989,1246.0,250000+,,859.0,209350,252476,5593.0,133043,4153,137200,61,161385,0,,1163,128419,0,,13,,203,,424,58139,3745,145887
2018,Queens,11001,9144.0,9144.0,108438,130947,130947,7221.0,128906,145562,6172.0,137573,,1923.0,52371,68319,27867.0,43964,19036,50793,1511,32763,63,19919,5171,30965,0,,1571,23970,515,18868,3548,34213,17260,51358
2018,,11003,12256.0,12256.0,97338,112436,112436,10167.0,102700,118655,6658.0,110452,,2089.0,41773,64779,45263.0,31754,9578,34717,21333,34558,89,10679,6377,26455,16,,5258,25735,2612,23578,9034,25888,6867,36991
2018,Queens,11004,5178.0,5178.0,92657,108778,108778,3453.0,106834,127495,2825.0,109738,,1725.0,60250,67509,15234.0,38823,6402,45738,1005,44090,64,,6540,32960,42,,502,21624,679,35343,1916,25886,5090,50444
2018,Queens,11005,1271.0,1271.0,62993,87343,87343,390.0,103208,157552,370.0,102736,,881.0,41821,56263,1749.0,64070,1726,64400,0,,0,,0,,0,,0,,23,,25,64024,1701,64406
2018,Queens,11040,12876.0,12876.0,124378,151193,151193,10813.0,136496,164650,9200.0,144783,,2063.0,47528,68274,41877.0,47398,20645,51864,687,35123,97,18197,16101,46835,98,30111,3238,27462,1011,41842,5622,34105,17971,52833
2018,Queens,11101,13169.0,13169.0,65392,103022,103022,6771.0,68840,115351,4338.0,113777,,6398.0,57331,87752,30043.0,46327,12915,61740,4713,22987,192,12259,6842,49647,41,,3731,21791,1609,37529,7908,27799,9746,71131
2018,Queens,11102,13072.0,13072.0,64067,87613,87613,6373.0,60821,94047,4379.0,81130,,6699.0,64511,79014,30800.0,38734,18207,44686,2964,21645,24,,4650,38644,16,,4011,25359,928,34242,9472,26789,13229,50702
2018,Queens,11103,15665.0,15665.0,71437,87030,87030,7389.0,76070,89938,5404.0,81088,99426,8276.0,66260,81564,36140.0,39470,25632,42602,961,42115,122,38160,5379,34935,45,,2748,22476,1253,30504,8204,29407,20953,44528
2018,Queens,11104,11619.0,11619.0,61269,80842,80842,5453.0,69636,93082,4163.0,74670,,6166.0,53815,68325,26119.0,37008,17459,41873,490,40810,71,26796,5769,27435,0,,1730,18088,600,40112,8210,23974,11361,50568
2018,Queens,11105,15363.0,15363.0,73959,94627,94627,7957.0,84246,107126,5640.0,96250,,7406.0,62849,77313,37382.0,40501,27867,43974,960,35470,243,24768,4658,33739,0,,2486,23884,1168,27375,8212,26805,22775,47437
2018,Queens,11106,16992.0,16992.0,63703,80566,80566,8035.0,67298,90513,5460.0,83434,103050,8957.0,59224,69135,38363.0,37016,20734,44013,2727,23517,108,27662,8086,35279,8,,4843,21925,1857,21926,10844,24406,15779,48958
2018,Queens,11109,2954.0,2954.0,148590,176615,176615,1456.0,194135,224616,1343.0,194953,,1498.0,106615,123954,5981.0,87893,4013,96571,272,78171,0,,1500,71805,0,,34,,162,53491,333,73447,3719,98253
2018,Queens,11351,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2018,Queens,11354,20112.0,20112.0,42500,62603,62603,13544.0,49493,67340,9295.0,54418,,6568.0,25557,47606,55200.0,24143,11472,32074,1775,23159,115,9313,34682,22954,7,,5831,17305,1318,19373,8803,19160,9060,33647
2018,Queens,11355,27606.0,27606.0,39207,58478,58478,19754.0,42758,61562,14393.0,42577,63463,7852.0,25157,44741,80853.0,21007,10683,31282,2748,28722,613,23440,58759,18893,78,,6142,20825,1830,17237,11943,23375,6043,35959
2018,Queens,11356,7453.0,7453.0,60493,77889,77889,5646.0,64495,82604,4238.0,72083,,1807.0,34846,55360,23362.0,25776,8389,32044,419,16333,71,23801,6857,26233,49,,6519,19815,1058,13825,9417,19726,6189,35781
2018,Queens,11357,14515.0,14515.0,83951,102577,102577,10690.0,93862,111910,8645.0,103671,,3825.0,51144,70808,39902.0,38271,27972,41791,259,36053,75,41395,8826,31556,14,,1758,27533,998,18627,6240,28132,23849,44060
2018,Queens,11358,13042.0,13042.0,66129,89248,89248,9560.0,75756,99110,7572.0,80906,,3482.0,45595,58153,37190.0,32348,15507,41239,352,35853,153,27284,17515,26347,0,,2772,25820,891,15388,6261,26807,12476,44338
