geo_id,year,borough,zipcode,total_housing_units,occupied_housing_units,owner_occupied_units,own_occ_median_value,renter_occupied_units,rent_occ_median_rent,vacant_housing_units,occ_units_paying_rent,homeowner_vacancy_rate,rental_vacancy_rate,median_rooms,no_bedrooms,1_bedroom,2_bedrooms,3_bedrooms,4_bedrooms,5_or_more_bedrooms,avg_household_size_own_occ_unit,avg_household_size_rent_occ_unit
8600000US11210,2013,Brooklyn,11210,23126.0,21520.0,9982.0,485500.0,11538.0,1104.0,1606.0,11276.0,2.1,4.8,4.5,1142.0,6788.0,5753.0,5668.0,2298.0,1477.0,3.47,2.64
8600000US11211,2013,Brooklyn,11211,38089.0,35527.0,5472.0,655500.0,30055.0,1206.0,2562.0,29393.0,4.7,1.7,3.8,4004.0,12259.0,13445.0,6091.0,1677.0,613.0,2.72,2.58
8600000US11212,2013,Brooklyn,11212,33070.0,30167.0,4718.0,391700.0,25449.0,928.0,2903.0,25081.0,1.6,2.9,4.1,1404.0,8666.0,13779.0,7237.0,1454.0,530.0,3.07,2.62
8600000US11213,2013,Brooklyn,11213,25920.0,23512.0,3647.0,582300.0,19865.0,1024.0,2408.0,19242.0,4.3,4.0,4.0,1246.0,8716.0,9254.0,4283.0,1450.0,971.0,3.51,2.44
8600000US11214,2013,Brooklyn,11214,32533.0,30415.0,10517.0,598800.0,19898.0,1103.0,2118.0,18926.0,2.8,3.2,4.1,1057.0,11401.0,10931.0,7412.0,1105.0,627.0,3.04,2.51
8600000US11215,2013,Brooklyn,11215,30954.0,28822.0,10975.0,913200.0,17847.0,1778.0,2132.0,17426.0,1.5,1.7,4.1,1611.0,9724.0,10865.0,5713.0,1968.0,1073.0,2.74,2.15
8600000US11216,2013,Brooklyn,11216,26578.0,22832.0,5277.0,623300.0,17555.0,1102.0,3746.0,17108.0,2.8,5.7,3.9,2820.0,8108.0,8437.0,4457.0,1669.0,1087.0,2.79,2.18
8600000US11217,2013,Brooklyn,11217,18302.0,16726.0,4842.0,857000.0,11884.0,1650.0,1576.0,11679.0,2.1,3.4,3.8,2372.0,5515.0,5986.0,2977.0,835.0,617.0,2.59,2.11
8600000US11218,2013,Brooklyn,11218,26296.0,24869.0,8198.0,546300.0,16671.0,1314.0,1427.0,16141.0,1.9,3.3,4.0,1167.0,8374.0,9207.0,4819.0,1431.0,1298.0,3.08,2.92
8600000US11219,2013,Brooklyn,11219,28521.0,26609.0,6638.0,726700.0,19971.0,1176.0,1912.0,19074.0,1.6,3.0,4.2,828.0,6322.0,9625.0,7284.0,2795.0,1667.0,3.75,3.56
8600000US11220,2013,Brooklyn,11220,32237.0,30042.0,7283.0,615300.0,22759.0,1155.0,2195.0,22051.0,2.7,3.7,4.0,1562.0,7030.0,13138.0,7450.0,1891.0,1166.0,3.49,3.40
8600000US11221,2013,Brooklyn,11221,32394.0,27803.0,5626.0,543800.0,22177.0,1118.0,4591.0,21619.0,6.9,6.2,4.2,2276.0,7361.0,12519.0,7221.0,1759.0,1258.0,3.36,2.77
8600000US11222,2013,Brooklyn,11222,18500.0,16395.0,3226.0,726500.0,13169.0,1436.0,2105.0,12865.0,4.1,3.9,4.0,1204.0,6082.0,8223.0,2196.0,556.0,239.0,2.29,2.02
8600000US11223,2013,Brooklyn,11223,29397.0,27050.0,10474.0,613000.0,16576.0,1077.0,2347.0,15623.0,3.1,4.2,4.2,1183.0,9547.0,9450.0,6288.0,1711.0,1218.0,3.29,2.42
8600000US11224,2013,Brooklyn,11224,19789.0,18134.0,5091.0,317800.0,13043.0,741.0,1655.0,12836.0,3.8,4.4,3.8,825.0,7472.0,6405.0,4235.0,567.0,285.0,2.44,2.19
8600000US11225,2013,Brooklyn,11225,24419.0,22599.0,3300.0,615700.0,19299.0,1131.0,1820.0,18935.0,4.3,4.1,3.8,1883.0,9400.0,7628.0,3784.0,1060.0,664.0,3.45,2.47
8600000US11226,2013,Brooklyn,11226,39097.0,35551.0,4547.0,480500.0,31004.0,1123.0,3546.0,30317.0,3.2,5.9,3.6,2920.0,16334.0,12346.0,5013.0,1465.0,1019.0,3.41,2.64
8600000US11228,2013,Brooklyn,11228,16414.0,15156.0,8841.0,681700.0,6315.0,1241.0,1258.0,6009.0,1.2,4.6,5.2,282.0,2942.0,4886.0,6197.0,1358.0,749.0,3.00,2.72
8600000US11229,2013,Brooklyn,11229,32848.0,30892.0,14266.0,524100.0,16626.0,1092.0,1956.0,15811.0,2.0,2.0,4.4,1122.0,9628.0,9675.0,9444.0,1932.0,1047.0,3.02,2.27
8600000US11230,2013,Brooklyn,11230,31963.0,29819.0,8733.0,598000.0,21086.0,1179.0,2144.0,20370.0,1.5,3.2,3.8,2002.0,11910.0,8939.0,5237.0,1774.0,2101.0,3.37,2.57
8600000US11231,2013,Brooklyn,11231,16499.0,14993.0,3895.0,912000.0,11098.0,1595.0,1506.0,10926.0,3.2,3.1,4.1,643.0,5910.0,6281.0,2839.0,625.0,201.0,2.56,2.17
8600000US11232,2013,Brooklyn,11232,9502.0,8824.0,2022.0,582900.0,6802.0,1245.0,678.0,6641.0,1.9,2.5,4.0,390.0,2501.0,4137.0,2007.0,377.0,90.0,2.70,3.09
8600000US11233,2013,Brooklyn,11233,29977.0,26130.0,6095.0,551900.0,20035.0,1031.0,3847.0,19599.0,3.9,6.6,4.1,1267.0,7726.0,11767.0,6381.0,1322.0,1514.0,3.14,2.41
8600000US11234,2013,Brooklyn,11234,34089.0,31989.0,21454.0,488200.0,10535.0,1226.0,2100.0,10080.0,1.5,3.1,5.2,735.0,4000.0,9333.0,15687.0,3232.0,1102.0,3.10,2.62
8600000US11235,2013,Brooklyn,11235,35020.0,31958.0,12738.0,531000.0,19220.0,1112.0,3062.0,18607.0,4.5,5.1,3.5,3340.0,12362.0,11008.0,6436.0,1259.0,615.0,2.52,2.15
8600000US11236,2013,Brooklyn,11236,33760.0,31542.0,15155.0,478700.0,16387.0,1256.0,2218.0,15943.0,1.6,3.2,4.7,2633.0,3667.0,12385.0,11601.0,2175.0,1299.0,3.32,2.75
8600000US11237,2013,Brooklyn,11237,18033.0,16721.0,1688.0,464500.0,15033.0,1225.0,1312.0,14803.0,2.5,5.6,4.1,982.0,2917.0,8937.0,4384.0,662.0,151.0,3.41,3.26
8600000US11238,2013,Brooklyn,11238,25458.0,23003.0,6600.0,656800.0,16403.0,1390.0,2455.0,16064.0,3.0,7.4,3.8,1997.0,9398.0,8877.0,3510.0,911.0,765.0,2.58,2.04
8600000US11239,2013,Brooklyn,11239,6475.0,6377.0,139.0,354600.0,6238.0,901.0,98.0,6156.0,0.0,0.9,3.5,229.0,2701.0,2193.0,1338.0,14.0,0.0,2.29,2.00
8600000US11425,2013,Queens,11425,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10001,2013,Manhattan,10001,12617.0,11024.0,3007.0,650200.0,8017.0,1830.0,1593.0,7944.0,1.1,4.0,3.0,2508.0,5907.0,2797.0,1068.0,223.0,114.0,1.79,1.90
8600000US10002,2013,Manhattan,10002,35273.0,32467.0,4361.0,535600.0,28106.0,848.0,2806.0,27894.0,2.4,3.6,3.4,3123.0,13832.0,13097.0,4641.0,491.0,89.0,2.29,2.51
8600000US10003,2013,Manhattan,10003,31235.0,27505.0,8358.0,817700.0,19147.0,1855.0,3730.0,18725.0,1.6,3.1,3.0,6995.0,14380.0,7330.0,2061.0,412.0,57.0,1.69,1.78
8600000US10004,2013,Manhattan,10004,1974.0,1430.0,361.0,894200.0,1069.0,2000.0,544.0,988.0,7.5,16.7,2.7,710.0,757.0,375.0,117.0,15.0,0.0,2.08,1.89
8600000US10005,2013,Manhattan,10005,4903.0,3725.0,560.0,1000000.0,3165.0,2000.0,1178.0,3148.0,18.3,15.9,2.7,1677.0,1569.0,1421.0,195.0,17.0,24.0,2.32,1.74
8600000US10006,2013,Manhattan,10006,2000.0,1598.0,168.0,714300.0,1430.0,2000.0,402.0,1418.0,13.8,11.9,2.4,823.0,848.0,282.0,47.0,0.0,0.0,1.52,1.56
8600000US10007,2013,Manhattan,10007,2972.0,2595.0,895.0,1000000.0,1700.0,2000.0,377.0,1685.0,8.4,2.7,3.4,397.0,1077.0,1084.0,296.0,77.0,41.0,2.56,1.96
8600000US10009,2013,Manhattan,10009,31230.0,29565.0,2326.0,672800.0,27239.0,1436.0,1665.0,27133.0,2.1,2.7,3.5,3467.0,11507.0,11684.0,4277.0,238.0,57.0,1.99,2.11
8600000US10010,2013,Manhattan,10010,18318.0,16004.0,4006.0,746200.0,11998.0,2000.0,2314.0,11839.0,0.0,2.0,3.0,3603.0,8802.0,4705.0,1102.0,92.0,14.0,1.60,1.80
8600000US10011,2013,Manhattan,10011,33616.0,29457.0,10227.0,914500.0,19230.0,1911.0,4159.0,18670.0,1.1,1.9,3.0,7516.0,15531.0,7505.0,2275.0,576.0,213.0,1.85,1.63
8600000US10012,2013,Manhattan,10012,14790.0,13128.0,2296.0,1000000.0,10832.0,1843.0,1662.0,10762.0,0.5,3.0,3.1,2182.0,6962.0,4219.0,1154.0,149.0,124.0,2.09,1.85
8600000US10013,2013,Manhattan,10013,13260.0,11048.0,3155.0,1000000.0,7893.0,1388.0,2212.0,7792.0,4.6,2.8,3.3,1277.0,5697.0,4402.0,1429.0,371.0,84.0,2.44,2.03
8600000US10014,2013,Manhattan,10014,21420.0,18383.0,5104.0,947300.0,13279.0,2000.0,3037.0,12893.0,4.7,1.7,3.0,4547.0,10597.0,4173.0,1544.0,403.0,156.0,1.83,1.56
8600000US10016,2013,Manhattan,10016,34220.0,27892.0,8111.0,759600.0,19781.0,2000.0,6328.0,19432.0,3.0,4.0,3.0,7274.0,18247.0,6796.0,1572.0,219.0,112.0,1.76,1.79
8600000US10017,2013,Manhattan,10017,12768.0,9908.0,3326.0,637100.0,6582.0,2000.0,2860.0,6510.0,4.3,2.9,2.7,3659.0,6071.0,2100.0,799.0,113.0,26.0,1.69,1.57
8600000US10018,2013,Manhattan,10018,4342.0,3537.0,373.0,1000000.0,3164.0,2000.0,805.0,3102.0,2.5,4.5,2.8,948.0,2276.0,962.0,88.0,45.0,23.0,1.86,1.90
8600000US10019,2013,Manhattan,10019,31260.0,23420.0,4547.0,808600.0,18873.0,1984.0,7840.0,18526.0,2.5,5.0,2.9,7503.0,15944.0,6339.0,1163.0,152.0,159.0,1.52,1.64
8600000US10020,2013,Manhattan,10020,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10021,2013,Manhattan,10021,29408.0,23175.0,9141.0,1000000.0,14034.0,1859.0,6233.0,13513.0,3.1,5.4,3.0,4742.0,12914.0,7354.0,3235.0,711.0,452.0,1.86,1.65
8600000US10022,2013,Manhattan,10022,23047.0,17647.0,8120.0,866100.0,9527.0,2000.0,5400.0,9197.0,3.3,4.8,3.2,4027.0,10242.0,6399.0,1667.0,523.0,189.0,1.70,1.61
8600000US10023,2013,Manhattan,10023,39994.0,32793.0,12356.0,872500.0,20437.0,1951.0,7201.0,19845.0,1.0,4.9,3.2,6358.0,18123.0,10631.0,3846.0,660.0,376.0,1.96,1.74
8600000US10024,2013,Manhattan,10024,33944.0,29083.0,10456.0,1000000.0,18627.0,1905.0,4861.0,18198.0,2.2,4.3,3.6,3789.0,13291.0,9849.0,4440.0,2051.0,524.0,2.27,1.84
8600000US10025,2013,Manhattan,10025,47503.0,43421.0,9920.0,934600.0,33501.0,1451.0,4082.0,32777.0,3.4,2.7,3.6,6196.0,16471.0,15729.0,7471.0,1248.0,388.0,2.17,2.09
8600000US10026,2013,Manhattan,10026,16315.0,14324.0,2876.0,602400.0,11448.0,914.0,1991.0,11286.0,2.6,6.9,3.8,1050.0,4794.0,6912.0,2606.0,725.0,228.0,2.31,2.64
8600000US10027,2013,Manhattan,10027,25762.0,22862.0,3202.0,716100.0,19660.0,950.0,2900.0,19186.0,2.4,6.0,3.9,2028.0,6955.0,10718.0,4447.0,1088.0,526.0,2.52,2.41
8600000US10028,2013,Manhattan,10028,27504.0,24232.0,7731.0,1000000.0,16501.0,1944.0,3272.0,15937.0,0.5,3.6,3.3,4683.0,11621.0,7456.0,2553.0,806.0,385.0,2.14,1.67
8600000US10029,2013,Manhattan,10029,31607.0,28738.0,1888.0,787000.0,26850.0,853.0,2869.0,26656.0,12.0,3.7,3.4,2861.0,9922.0,12606.0,5224.0,762.0,232.0,2.68,2.58
8600000US10030,2013,Manhattan,10030,13304.0,11590.0,1449.0,509000.0,10141.0,823.0,1714.0,9937.0,6.2,3.8,3.5,1847.0,4302.0,4451.0,1750.0,714.0,240.0,2.55,2.38
8600000US10031,2013,Manhattan,10031,22771.0,20782.0,2309.0,369800.0,18473.0,1062.0,1989.0,17788.0,5.6,2.5,4.0,1771.0,5936.0,7984.0,4582.0,1834.0,664.0,2.47,2.87
8600000US10032,2013,Manhattan,10032,21019.0,19548.0,1495.0,334900.0,18053.0,1035.0,1471.0,17529.0,5.6,2.8,3.9,1218.0,6391.0,8392.0,3999.0,799.0,220.0,2.44,3.02
8600000US10033,2013,Manhattan,10033,20320.0,19254.0,2202.0,422100.0,17052.0,1160.0,1066.0,16604.0,0.0,0.8,3.9,1196.0,6571.0,7693.0,4047.0,717.0,96.0,2.31,3.09
8600000US10034,2013,Manhattan,10034,15884.0,14967.0,1341.0,354700.0,13626.0,1102.0,917.0,13238.0,4.8,1.3,3.5,831.0,7797.0,5807.0,1338.0,65.0,46.0,2.08,2.84
8600000US10035,2013,Manhattan,10035,13926.0,12391.0,972.0,445900.0,11419.0,666.0,1535.0,11369.0,15.4,6.8,3.7,1682.0,4291.0,5366.0,2062.0,405.0,120.0,2.50,2.47
8600000US10036,2013,Manhattan,10036,17068.0,14066.0,1453.0,810300.0,12613.0,1770.0,3002.0,12405.0,8.8,7.6,2.8,4432.0,9117.0,3038.0,386.0,52.0,43.0,1.70,1.61
8600000US10037,2013,Manhattan,10037,9498.0,8455.0,681.0,260200.0,7774.0,953.0,1043.0,7659.0,8.2,3.3,3.4,1079.0,4250.0,3228.0,833.0,29.0,79.0,2.06,2.01
8600000US10038,2013,Manhattan,10038,10181.0,9047.0,2075.0,616300.0,6972.0,1537.0,1134.0,6778.0,4.3,3.3,3.3,1750.0,3910.0,3088.0,1280.0,115.0,38.0,1.82,2.13
8600000US10039,2013,Manhattan,10039,11133.0,10456.0,1414.0,352300.0,9042.0,802.0,677.0,8910.0,4.1,2.1,3.8,551.0,3269.0,5245.0,1790.0,228.0,50.0,2.22,2.56
8600000US10040,2013,Manhattan,10040,16396.0,15580.0,1509.0,317300.0,14071.0,1127.0,816.0,13841.0,7.6,1.2,3.4,816.0,8472.0,5082.0,1772.0,137.0,117.0,2.13,2.85
8600000US10044,2013,Manhattan,10044,4954.0,4519.0,502.0,580400.0,4017.0,1982.0,435.0,3956.0,0.0,2.5,3.4,865.0,1743.0,1471.0,829.0,23.0,23.0,1.80,2.35
8600000US10065,2013,Manhattan,10065,23468.0,17867.0,5474.0,1000000.0,12393.0,2000.0,5601.0,11942.0,5.2,8.3,3.2,3280.0,10272.0,6744.0,2164.0,732.0,276.0,1.95,1.76
8600000US10069,2013,Manhattan,10069,3713.0,2854.0,727.0,966600.0,2127.0,2000.0,859.0,2127.0,8.7,0.0,3.0,594.0,1686.0,1014.0,325.0,9.0,85.0,1.78,1.80
8600000US10075,2013,Manhattan,10075,16766.0,13735.0,6274.0,805300.0,7461.0,1868.0,3031.0,7272.0,1.9,5.9,3.2,2569.0,7516.0,3997.0,1885.0,622.0,177.0,1.88,1.68
8600000US10103,2013,Manhattan,10103,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10110,2013,Manhattan,10110,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10111,2013,Manhattan,10111,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10112,2013,Manhattan,10112,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10115,2013,Manhattan,10115,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10119,2013,Manhattan,10119,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10128,2013,Manhattan,10128,35481.0,31345.0,9314.0,1000000.0,22031.0,1879.0,4136.0,21726.0,2.0,4.0,3.2,5000.0,16109.0,9087.0,3452.0,1371.0,462.0,2.19,1.78
8600000US10152,2013,Manhattan,10152,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10153,2013,Manhattan,10153,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10154,2013,Manhattan,10154,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10162,2013,Manhattan,10162,859.0,700.0,0.0,,700.0,2000.0,159.0,700.0,,0.0,3.1,15.0,521.0,197.0,126.0,0.0,0.0,,1.90
8600000US10165,2013,Manhattan,10165,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10167,2013,Manhattan,10167,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10168,2013,Manhattan,10168,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10169,2013,Manhattan,10169,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10170,2013,Manhattan,10170,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10171,2013,Manhattan,10171,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10172,2013,Manhattan,10172,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10173,2013,Manhattan,10173,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10174,2013,Manhattan,10174,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10177,2013,Manhattan,10177,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10199,2013,Manhattan,10199,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10271,2013,Manhattan,10271,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10278,2013,Manhattan,10278,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10279,2013,Manhattan,10279,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10280,2013,Manhattan,10280,4974.0,4190.0,1067.0,685700.0,3123.0,2000.0,784.0,2971.0,15.3,9.3,3.2,584.0,2321.0,1852.0,78.0,139.0,0.0,2.17,2.04
8600000US10282,2013,Manhattan,10282,2827.0,2574.0,179.0,1000000.0,2395.0,2000.0,253.0,2395.0,0.0,4.1,3.4,179.0,1246.0,787.0,514.0,79.0,22.0,3.47,2.34
8600000US10463,2013,Bronx,10463,29884.0,27261.0,8467.0,289700.0,18794.0,1137.0,2623.0,18382.0,4.0,3.3,3.8,1239.0,11967.0,11637.0,4049.0,486.0,506.0,2.27,2.58
8600000US11001,2013,Queens,11001,9436.0,9025.0,7319.0,477300.0,1706.0,1479.0,411.0,1586.0,1.2,0.0,6.4,87.0,867.0,1739.0,4137.0,2060.0,546.0,3.17,2.21
8600000US11003,2013,,11003,12376.0,11889.0,9338.0,380800.0,2551.0,1389.0,487.0,2445.0,1.3,0.5,6.3,185.0,684.0,1920.0,4082.0,4126.0,1379.0,3.89,2.88
8600000US11004,2013,Queens,11004,5264.0,5138.0,3869.0,432500.0,1269.0,1210.0,126.0,1237.0,0.0,2.2,4.9,34.0,1032.0,1596.0,1298.0,998.0,306.0,2.94,1.98
8600000US11005,2013,Queens,11005,1802.0,1566.0,1403.0,403700.0,163.0,1917.0,236.0,155.0,2.2,0.0,3.7,48.0,1182.0,493.0,69.0,10.0,0.0,1.32,1.21
8600000US11040,2013,Queens,11040,13784.0,13208.0,11675.0,536900.0,1533.0,1386.0,576.0,1424.0,0.6,0.0,6.7,152.0,750.0,1534.0,5406.0,4940.0,1002.0,3.13,2.37
8600000US11101,2013,Queens,11101,11954.0,11075.0,1752.0,654900.0,9323.0,1189.0,879.0,9232.0,2.2,1.2,3.6,817.0,4957.0,4596.0,1258.0,157.0,169.0,2.06,2.27
8600000US11102,2013,Queens,11102,15194.0,13873.0,1845.0,597700.0,12028.0,1397.0,1321.0,11613.0,2.4,3.0,3.7,1062.0,5647.0,5645.0,2222.0,442.0,176.0,2.82,2.42
8600000US11103,2013,Queens,11103,17866.0,16283.0,2620.0,648900.0,13663.0,1413.0,1583.0,13339.0,1.0,5.0,3.8,765.0,6919.0,6468.0,2934.0,550.0,230.0,2.86,2.21
8600000US11104,2013,Queens,11104,12392.0,11502.0,1715.0,421800.0,9787.0,1353.0,890.0,9621.0,0.0,2.7,3.3,1006.0,6673.0,3804.0,769.0,67.0,73.0,2.56,2.18
8600000US11105,2013,Queens,11105,17040.0,15729.0,4549.0,658700.0,11180.0,1433.0,1311.0,10728.0,0.5,3.3,4.0,839.0,5052.0,7246.0,2884.0,751.0,268.0,2.73,2.12
8600000US11106,2013,Queens,11106,17998.0,16704.0,2948.0,433600.0,13756.0,1270.0,1294.0,13559.0,1.3,2.4,3.5,1175.0,7907.0,6453.0,1827.0,329.0,307.0,2.41,2.14
8600000US11109,2013,Queens,11109,2346.0,2000.0,372.0,428600.0,1628.0,2000.0,346.0,1628.0,0.0,8.3,3.0,243.0,1424.0,613.0,56.0,10.0,0.0,1.85,1.74
8600000US11351,2013,Queens,11351,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11354,2013,Queens,11354,21443.0,19822.0,7972.0,380600.0,11850.0,1305.0,1621.0,11217.0,3.6,3.4,3.8,896.0,7134.0,7917.0,4169.0,880.0,447.0,2.80,2.70
8600000US11355,2013,Queens,11355,30348.0,28245.0,9289.0,507500.0,18956.0,1289.0,2103.0,18348.0,3.1,2.7,3.6,2311.0,10803.0,10122.0,5346.0,1167.0,599.0,3.20,2.79
8600000US11356,2013,Queens,11356,8330.0,7599.0,3648.0,562900.0,3951.0,1460.0,731.0,3848.0,3.4,3.6,4.8,114.0,1203.0,2774.0,3169.0,716.0,354.0,3.03,3.02
8600000US11357,2013,Queens,11357,16108.0,15268.0,11031.0,590800.0,4237.0,1542.0,840.0,3920.0,0.6,4.0,5.4,182.0,2360.0,4587.0,6659.0,1891.0,429.0,2.65,2.67
8600000US11358,2013,Queens,11358,14188.0,13395.0,7494.0,625200.0,5901.0,1476.0,793.0,5671.0,1.0,4.4,5.1,203.0,3210.0,3254.0,5354.0,1564.0,603.0,3.02,2.65
8600000US11359,2013,Queens,11359,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11360,2013,Queens,11360,9178.0,8737.0,5924.0,524000.0,2813.0,1940.0,441.0,2611.0,0.0,1.9,4.7,185.0,2444.0,2655.0,3000.0,656.0,238.0,2.22,2.38
8600000US11361,2013,Queens,11361,11418.0,10773.0,6107.0,574200.0,4666.0,1616.0,645.0,4469.0,0.8,5.0,5.2,155.0,2202.0,3375.0,4334.0,1000.0,352.0,2.93,2.60
8600000US11362,2013,Queens,11362,7287.0,7035.0,5531.0,538000.0,1504.0,1579.0,252.0,1416.0,0.6,3.0,5.3,97.0,1308.0,1960.0,2882.0,741.0,299.0,2.48,2.62
8600000US11363,2013,Queens,11363,2830.0,2618.0,1788.0,714200.0,830.0,1622.0,212.0,822.0,1.3,2.8,6.1,67.0,406.0,538.0,975.0,604.0,240.0,2.81,2.80
8600000US11364,2013,Queens,11364,13934.0,13343.0,9923.0,510800.0,3420.0,1500.0,591.0,3180.0,0.5,1.8,4.8,103.0,2494.0,4410.0,5209.0,1353.0,365.0,2.63,2.50
8600000US11365,2013,Queens,11365,16024.0,15385.0,7211.0,580300.0,8174.0,1347.0,639.0,8061.0,0.6,2.5,4.5,436.0,3101.0,6074.0,4764.0,1228.0,421.0,2.95,2.52
8600000US11366,2013,Queens,11366,4721.0,4346.0,3054.0,610100.0,1292.0,1494.0,375.0,1196.0,1.1,8.3,5.7,53.0,334.0,1252.0,2208.0,733.0,141.0,3.03,3.13
8600000US11367,2013,Queens,11367,15624.0,14505.0,6760.0,376400.0,7745.0,1179.0,1119.0,7423.0,0.8,3.5,4.2,391.0,4798.0,5665.0,3666.0,727.0,377.0,2.88,2.69
8600000US11368,2013,Queens,11368,30392.0,28318.0,5679.0,480900.0,22639.0,1392.0,2074.0,22310.0,1.4,2.2,4.2,1596.0,7070.0,10957.0,8620.0,1476.0,673.0,3.73,3.80
8600000US11369,2013,Queens,11369,12369.0,11396.0,5449.0,464500.0,5947.0,1342.0,973.0,5701.0,1.8,3.6,4.8,374.0,2147.0,3930.0,4507.0,943.0,468.0,3.61,3.41
8600000US11370,2013,Queens,11370,9865.0,8696.0,4205.0,517100.0,4491.0,1484.0,1169.0,4296.0,1.6,4.8,4.5,244.0,2072.0,3794.0,2892.0,497.0,366.0,3.25,3.19
8600000US11371,2013,Queens,11371,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11372,2013,Queens,11372,25631.0,24220.0,7696.0,265500.0,16524.0,1246.0,1411.0,16215.0,1.3,2.0,3.5,2577.0,11975.0,7846.0,2245.0,703.0,285.0,2.28,2.75
8600000US11373,2013,Queens,11373,33832.0,31651.0,8866.0,499600.0,22785.0,1342.0,2181.0,22379.0,2.3,1.9,3.6,3591.0,12592.0,10094.0,5466.0,1334.0,755.0,3.30,3.06
8600000US11374,2013,Queens,11374,20141.0,19056.0,6902.0,297300.0,12154.0,1303.0,1085.0,11945.0,0.7,2.4,3.8,1840.0,8384.0,6254.0,3050.0,578.0,35.0,2.38,2.13
8600000US11375,2013,Queens,11375,34660.0,32079.0,16053.0,358300.0,16026.0,1499.0,2581.0,15315.0,1.6,2.8,3.9,2741.0,13370.0,11062.0,5501.0,1234.0,752.0,2.27,2.04
8600000US11377,2013,Queens,11377,33568.0,31532.0,8677.0,395800.0,22855.0,1302.0,2036.0,22367.0,1.3,2.0,3.9,2266.0,12388.0,11484.0,6105.0,815.0,510.0,2.83,2.68
8600000US11378,2013,Queens,11378,13863.0,12619.0,6641.0,538600.0,5978.0,1338.0,1244.0,5794.0,0.3,5.3,4.9,162.0,2822.0,5378.0,4194.0,739.0,568.0,2.76,2.29
8600000US11379,2013,Queens,11379,14671.0,13648.0,8056.0,543800.0,5592.0,1329.0,1023.0,5205.0,0.2,2.5,5.1,537.0,2253.0,5635.0,5130.0,719.0,397.0,2.78,2.33
