,Apartments,Apartments,Apartments,Apartments,Trulia,Trulia,Trulia,Trulia,Zillow,Zillow,Zillow,Zillow
,Rent,Borough,Zip,Year,Zip,Borough,Year,Rent,mean_rent,Zip,Borough,Year
8039,,,,,,,,,3680.6,10065,Manhattan,2022
8040,,,,,,,,,2446.6,11361,Queens,2022
8041,,,,,,,,,5807.0,10013,Manhattan,2022
8042,,,,,,,,,2686.8,11232,Brooklyn,2022
8043,,,,,,,,,3936.0,10036,Manhattan,2022
8044,,,,,,,,,2889.4,10075,Manhattan,2022
8045,,,,,,,,,4750.5,10001,Manhattan,2022
8046,,,,,,,,,2152.6,11104,Queens,2022
8047,,,,,,,,,4633.6,10038,Manhattan,2022
8048,,,,,,,,,4065.7,10012,Manhattan,2022
8049,,,,,,,,,2311.4,10037,Manhattan,2022
8050,,,,,,,,,2170.9,11360,Queens,2022
8051,,,,,,,,,1908.6,11415,Queens,2022
8052,,,,,,,,,3728.2,10017,Manhattan,2022
8053,,,,,,,,,3672.1,10044,Manhattan,2022
8054,,,,,,,,,4410.7,10018,Manhattan,2022
8055,,,,,,,,,7116.6,10007,Manhattan,2022
8056,,,,,,,,,4147.7,10280,Manhattan,2022
8057,,,,,,,,,4387.4,10005,Manhattan,2022
8058,,,,,,,,,7806.0,10282,Manhattan,2022
8059,,,,,,,,,5506.8,10069,Manhattan,2022
8060,,,,,,,,,4779.4,10004,Manhattan,2022
8061,,,,,,,,,4007.0,10006,Manhattan,2022
8062,,,,,,,,,3937.3,11109,Queens,2022
8063,,,,,,,,,2956.0,11385,Queens,2022
8064,,,,,,,,,1624.8,11236,Brooklyn,2022
8065,,,,,,,,,2446.9,11208,Brooklyn,2022
8066,,,,,,,,,1882.3,10467,Bronx,2022
8067,,,,,,,,,2550.7,11226,Brooklyn,2022
8068,,,,,,,,,2056.8,11373,Queens,2022
8069,,,,,,,,,2298.2,11234,Brooklyn,2022
8070,,,,,,,,,2204.8,11220,Brooklyn,2022
8071,,,,,,,,,2996.7,11207,Brooklyn,2022
8072,,,,,,,,,2081.9,11214,Brooklyn,2022
8073,,,,,,,,,3715.6,10025,Manhattan,2022
8074,,,,,,,,,2049.1,10456,Bronx,2022
8075,,,,,,,,,1998.3,10314,STATEN_ISLAND,2022
8076,,,,,,,,,2000.9,11219,Brooklyn,2022
8077,,,,,,,,,3046.8,11221,Brooklyn,2022
8078,,,,,,,,,2095.6,10458,Bronx,2022
8079,,,,,,,,,2300.6,11235,Brooklyn,2022
8080,,,,,,,,,1889.6,11223,Brooklyn,2022
8081,,,,,,,,,2064.9,11377,Queens,2022
8082,,,,,,,,,3532.6,11206,Brooklyn,2022
8083,,,,,,,,,1864.9,10453,Bronx,2022
8084,,,,,,,,,2178.8,11229,Brooklyn,2022
8085,,,,,,,,,1934.9,11355,Queens,2022
8086,,,,,,,,,2233.0,11230,Brooklyn,2022
8087,,,,,,,,,2684.6,11233,Brooklyn,2022
8088,,,,,,,,,1796.8,10468,Bronx,2022
8089,,,,,,,,,1928.2,10457,Bronx,2022
8090,,,,,,,,,1934.8,10452,Bronx,2022
8091,,,,,,,,,1995.2,10462,Bronx,2022
8092,,,,,,,,,2699.0,10029,Manhattan,2022
8093,,,,,,,,,2625.3,11218,Brooklyn,2022
8094,,,,,,,,,1903.9,10469,Bronx,2022
8095,,,,,,,,,1940.9,10466,Bronx,2022
8096,,,,,,,,,2302.0,11203,Brooklyn,2022
8097,,,,,,,,,2303.3,11212,Brooklyn,2022
8098,,,,,,,,,3788.6,10002,Manhattan,2022
8099,,,,,,,,,2396.2,11375,Queens,2022
8100,,,,,,,,,2556.7,10463,Bronx,2022
8101,,,,,,,,,3387.0,11215,Brooklyn,2022
8102,,,,,,,,,2671.6,11691,Queens,2022
8103,,,,,,,,,2788.5,11213,Brooklyn,2022
8104,,,,,,,,,2375.3,11210,Brooklyn,2022
8105,,,,,,,,,2002.2,11209,Brooklyn,2022
8106,,,,,,,,,2872.8,10027,Manhattan,2022
8107,,,,,,,,,4178.5,11211,Brooklyn,2022
8108,,,,,,,,,2045.6,11372,Queens,2022
8109,,,,,,,,,2004.1,10312,STATEN_ISLAND,2022
8110,,,,,,,,,4080.5,11201,Brooklyn,2022
8111,,,,,,,,,2475.7,10032,Manhattan,2022
8112,,,,,,,,,4082.2,10023,Manhattan,2022
8113,,,,,,,,,2510.2,11432,Queens,2022
8114,,,,,,,,,3272.3,10128,Manhattan,2022
8115,,,,,,,,,3590.1,11238,Brooklyn,2022
8116,,,,,,,,,3000.0,11216,Brooklyn,2022
8117,,,,,,,,,3925.6,10009,Manhattan,2022
8118,,,,,,,,,1937.3,11435,Queens,2022
8119,,,,,,,,,3641.3,10024,Manhattan,2022
8120,,,,,,,,,2708.6,11225,Brooklyn,2022
8121,,,,,,,,,2498.3,10033,Manhattan,2022
8122,,,,,,,,,1907.7,10460,Bronx,2022
8123,,,,,,,,,2662.8,10031,Manhattan,2022
8124,,,,,,,,,2375.8,11354,Queens,2022
8125,,,,,,,,,4131.8,10003,Manhattan,2022
8126,,,,,,,,,1892.8,10306,STATEN_ISLAND,2022
8127,,,,,,,,,4265.6,10016,Manhattan,2022
8128,,,,,,,,,4520.4,10011,Manhattan,2022
8129,,,,,,,,,1885.8,10461,Bronx,2022
8130,,,,,,,,,3277.1,11237,Brooklyn,2022
8131,,,,,,,,,3352.6,10028,Manhattan,2022
8132,,,,,,,,,2016.9,11228,Brooklyn,2022
8133,,,,,,,,,3429.3,11205,Brooklyn,2022
8134,,,,,,,,,2066.7,10040,Manhattan,2022
8135,,,,,,,,,1997.6,10305,STATEN_ISLAND,2022
8136,,,,,,,,,2517.8,11365,Queens,2022
8137,,,,,,,,,2403.7,11374,Queens,2022
8138,,,,,,,,,2407.0,10465,Bronx,2022
8139,,,,,,,,,4103.2,10019,Manhattan,2022
8140,,,,,,,,,2168.5,10455,Bronx,2022
8141,,,,,,,,,2111.2,10034,Manhattan,2022
8142,,,,,,,,,2311.2,11367,Queens,2022
8143,,,,,,,,,2100.6,10304,STATEN_ISLAND,2022
8144,,,,,,,,,3284.2,10021,Manhattan,2022
8145,,,,,,,,,3706.5,11217,Brooklyn,2022
8146,,,,,,,,,2379.8,11357,Queens,2022
8147,,,,,,,,,3586.4,11101,Queens,2022
8148,,,,,,,,,3016.7,10026,Manhattan,2022
8149,,,,,,,,,2166.5,11418,Queens,2022
8150,,,,,,,,,2277.3,10301,STATEN_ISLAND,2022
8151,,,,,,,,,2676.4,10454,Bronx,2022
8152,,,,,,,,,3887.9,11222,Brooklyn,2022
8153,,,,,,,,,3590.2,11231,Brooklyn,2022
8154,,,,,,,,,2446.6,11106,Queens,2022
8155,,,,,,,,,4840.5,11249,Brooklyn,2022
8156,,,,,,,,,2160.1,11379,Queens,2022
8157,,,,,,,,,2178.1,11378,Queens,2022
8158,,,,,,,,,2562.7,11105,Queens,2022
8159,,,,,,,,,4366.9,10010,Manhattan,2022
8160,,,,,,,,,2485.3,11364,Queens,2022
8161,,,,,,,,,2639.8,10035,Manhattan,2022
8162,,,,,,,,,2370.9,11103,Queens,2022
8163,,,,,,,,,3898.0,10022,Manhattan,2022
8164,,,,,,,,,4596.1,10014,Manhattan,2022
8165,,,,,,,,,2489.3,10030,Manhattan,2022
8166,,,,,,,,,2302.7,10039,Manhattan,2022
8167,,,,,,,,,2645.3,11102,Queens,2022
8168,,,,,,,,,3729.1,10065,Manhattan,2022
8169,,,,,,,,,2422.0,11361,Queens,2022
8170,,,,,,,,,5888.7,10013,Manhattan,2022
8171,,,,,,,,,2694.0,11232,Brooklyn,2022
8172,,,,,,,,,3992.2,10036,Manhattan,2022
8173,,,,,,,,,2930.4,10075,Manhattan,2022
8174,,,,,,,,,4877.4,10001,Manhattan,2022
8175,,,,,,,,,2188.0,11104,Queens,2022
8176,,,,,,,,,4736.1,10038,Manhattan,2022
8177,,,,,,,,,2303.4,10471,Bronx,2022
8178,,,,,,,,,4175.7,10012,Manhattan,2022
8179,,,,,,,,,2333.3,10037,Manhattan,2022
8180,,,,,,,,,2207.1,11360,Queens,2022
8181,,,,,,,,,1995.9,11415,Queens,2022
8182,,,,,,,,,3762.6,10017,Manhattan,2022
8183,,,,,,,,,3825.4,10044,Manhattan,2022
8184,,,,,,,,,4468.5,10018,Manhattan,2022
8185,,,,,,,,,7083.2,10007,Manhattan,2022
8186,,,,,,,,,4182.1,10280,Manhattan,2022
8187,,,,,,,,,4508.1,10005,Manhattan,2022
8188,,,,,,,,,7897.6,10282,Manhattan,2022
8189,,,,,,,,,5596.7,10069,Manhattan,2022
8190,,,,,,,,,4864.0,10004,Manhattan,2022
8191,,,,,,,,,4111.7,10006,Manhattan,2022
8192,,,,,,,,,3970.0,11109,Queens,2022
8193,,,,,,,,,3021.9,11385,Queens,2022
8194,,,,,,,,,1834.0,11236,Brooklyn,2022
8195,,,,,,,,,2475.2,11208,Brooklyn,2022
8196,,,,,,,,,1927.5,10467,Bronx,2022
8197,,,,,,,,,2559.9,11226,Brooklyn,2022
8198,,,,,,,,,2127.7,11373,Queens,2022
8199,,,,,,,,,2403.4,11234,Brooklyn,2022
8200,,,,,,,,,2243.5,11220,Brooklyn,2022
8201,,,,,,,,,3096.8,11207,Brooklyn,2022
8202,,,,,,,,,2066.6,11214,Brooklyn,2022
8203,,,,,,,,,3776.5,10025,Manhattan,2022
8204,,,,,,,,,2083.8,10456,Bronx,2022
8205,,,,,,,,,2016.7,10314,STATEN_ISLAND,2022
8206,,,,,,,,,2057.5,11219,Brooklyn,2022
8207,,,,,,,,,3137.3,11221,Brooklyn,2022
8208,,,,,,,,,2036.7,10458,Bronx,2022
8209,,,,,,,,,2383.1,11235,Brooklyn,2022
8210,,,,,,,,,1962.8,11223,Brooklyn,2022
8211,,,,,,,,,2118.0,11377,Queens,2022
8212,,,,,,,,,3561.0,11206,Brooklyn,2022
8213,,,,,,,,,1862.7,10453,Bronx,2022
8214,,,,,,,,,2144.3,11229,Brooklyn,2022
8215,,,,,,,,,1947.6,11355,Queens,2022
8216,,,,,,,,,2230.8,11230,Brooklyn,2022
8217,,,,,,,,,2737.9,11233,Brooklyn,2022
8218,,,,,,,,,1781.8,10468,Bronx,2022
8219,,,,,,,,,1970.7,10457,Bronx,2022
8220,,,,,,,,,1960.0,10452,Bronx,2022
8221,,,,,,,,,1962.3,10462,Bronx,2022
8222,,,,,,,,,2745.6,10029,Manhattan,2022
8223,,,,,,,,,2620.8,11218,Brooklyn,2022
8224,,,,,,,,,1868.6,10469,Bronx,2022
8225,,,,,,,,,1878.9,10466,Bronx,2022
8226,,,,,,,,,2437.8,11203,Brooklyn,2022
8227,,,,,,,,,2335.5,11212,Brooklyn,2022
8228,,,,,,,,,3828.9,10002,Manhattan,2022
8229,,,,,,,,,2403.7,11375,Queens,2022
8230,,,,,,,,,2610.6,10463,Bronx,2022
8231,,,,,,,,,3449.5,11215,Brooklyn,2022
8232,,,,,,,,,2061.1,10472,Bronx,2022
8233,,,,,,,,,2732.1,11691,Queens,2022
8234,,,,,,,,,2847.4,11213,Brooklyn,2022
8235,,,,,,,,,2468.8,11210,Brooklyn,2022
8236,,,,,,,,,2049.9,11209,Brooklyn,2022
8237,,,,,,,,,2912.6,10027,Manhattan,2022
8238,,,,,,,,,4190.3,11211,Brooklyn,2022
8239,,,,,,,,,2090.2,11372,Queens,2022
8240,,,,,,,,,2082.4,10312,STATEN_ISLAND,2022
8241,,,,,,,,,4095.3,11201,Brooklyn,2022
8242,,,,,,,,,2513.9,10032,Manhattan,2022
8243,,,,,,,,,4135.8,10023,Manhattan,2022
8244,,,,,,,,,2465.6,11432,Queens,2022
8245,,,,,,,,,3311.3,10128,Manhattan,2022
8246,,,,,,,,,3640.3,11238,Brooklyn,2022
8247,,,,,,,,,3082.9,11216,Brooklyn,2022
8248,,,,,,,,,3991.7,10009,Manhattan,2022
8249,,,,,,,,,1951.9,11435,Queens,2022
8250,,,,,,,,,3727.1,10024,Manhattan,2022
8251,,,,,,,,,2720.8,11225,Brooklyn,2022
8252,,,,,,,,,2501.7,10033,Manhattan,2022
8253,,,,,,,,,1962.4,10460,Bronx,2022
8254,,,,,,,,,2673.8,10031,Manhattan,2022
8255,,,,,,,,,2468.0,11354,Queens,2022
8256,,,,,,,,,4161.9,10003,Manhattan,2022
8257,,,,,,,,,1936.8,10306,STATEN_ISLAND,2022
8258,,,,,,,,,4308.0,10016,Manhattan,2022
8259,,,,,,,,,4581.4,10011,Manhattan,2022
8260,,,,,,,,,1894.1,10461,Bronx,2022
8261,,,,,,,,,3355.1,11237,Brooklyn,2022
8262,,,,,,,,,3389.7,10028,Manhattan,2022
8263,,,,,,,,,2113.1,11228,Brooklyn,2022
8264,,,,,,,,,3491.8,11205,Brooklyn,2022
8265,,,,,,,,,2134.0,10040,Manhattan,2022
8266,,,,,,,,,2074.5,10305,STATEN_ISLAND,2022
8267,,,,,,,,,2514.6,11365,Queens,2022
8268,,,,,,,,,2443.6,11374,Queens,2022
8269,,,,,,,,,2412.7,10465,Bronx,2022
8270,,,,,,,,,4183.0,10019,Manhattan,2022
8271,,,,,,,,,2177.1,10455,Bronx,2022
8272,,,,,,,,,2136.5,10034,Manhattan,2022
8273,,,,,,,,,2500.3,11367,Queens,2022
8274,,,,,,,,,2089.1,10304,STATEN_ISLAND,2022
8275,,,,,,,,,3310.8,10021,Manhattan,2022
8276,,,,,,,,,3736.3,11217,Brooklyn,2022
8277,,,,,,,,,2416.8,11357,Queens,2022
8278,,,,,,,,,3670.6,11101,Queens,2022
8279,,,,,,,,,3025.7,10026,Manhattan,2022
8280,,,,,,,,,2303.2,11418,Queens,2022
8281,,,,,,,,,2363.1,10301,STATEN_ISLAND,2022
8282,,,,,,,,,2691.1,10454,Bronx,2022
8283,,,,,,,,,3958.5,11222,Brooklyn,2022
8284,,,,,,,,,3607.8,11231,Brooklyn,2022
8285,,,,,,,,,2476.7,11106,Queens,2022
8286,,,,,,,,,4916.6,11249,Brooklyn,2022
8287,,,,,,,,,2284.0,11379,Queens,2022
8288,,,,,,,,,2147.0,11378,Queens,2022
8289,,,,,,,,,2501.9,11358,Queens,2022
8290,,,,,,,,,2610.8,11105,Queens,2022
8291,,,,,,,,,4430.8,10010,Manhattan,2022
8292,,,,,,,,,2483.5,11364,Queens,2022
8293,,,,,,,,,2633.3,10035,Manhattan,2022
8294,,,,,,,,,2391.0,11103,Queens,2022
8295,,,,,,,,,3910.5,10022,Manhattan,2022
8296,,,,,,,,,4679.8,10014,Manhattan,2022
8297,,,,,,,,,2598.1,10030,Manhattan,2022
8298,,,,,,,,,2394.0,10039,Manhattan,2022
8299,,,,,,,,,2678.8,11102,Queens,2022
8300,,,,,,,,,3750.3,10065,Manhattan,2022
8301,,,,,,,,,2278.9,11361,Queens,2022
8302,,,,,,,,,5887.9,10013,Manhattan,2022
8303,,,,,,,,,2748.1,11232,Brooklyn,2022
8304,,,,,,,,,4033.8,10036,Manhattan,2022
8305,,,,,,,,,2946.9,10075,Manhattan,2022
8306,,,,,,,,,4990.8,10001,Manhattan,2022
8307,,,,,,,,,2236.5,11104,Queens,2022
8308,,,,,,,,,4797.1,10038,Manhattan,2022
8309,,,,,,,,,2320.7,10471,Bronx,2022
8310,,,,,,,,,4231.9,10012,Manhattan,2022
8311,,,,,,,,,2366.9,10037,Manhattan,2022
8312,,,,,,,,,2233.1,11360,Queens,2022
8313,,,,,,,,,2077.9,11415,Queens,2022
8314,,,,,,,,,3808.5,10017,Manhattan,2022
8315,,,,,,,,,3963.3,10044,Manhattan,2022
8316,,,,,,,,,4529.4,10018,Manhattan,2022
8317,,,,,,,,,7055.1,10007,Manhattan,2022
8318,,,,,,,,,4243.4,10280,Manhattan,2022
8319,,,,,,,,,4465.6,10005,Manhattan,2022
8320,,,,,,,,,7844.0,10282,Manhattan,2022
8321,,,,,,,,,5767.0,10069,Manhattan,2022
8322,,,,,,,,,4932.7,10004,Manhattan,2022
8323,,,,,,,,,4142.3,10006,Manhattan,2022
8324,,,,,,,,,4053.4,11109,Queens,2022
8325,,,,,,,,,3080.8,11385,Queens,2022
8326,,,,,,,,,1934.0,11236,Brooklyn,2022
8327,,,,,,,,,2470.0,11208,Brooklyn,2022
8328,,,,,,,,,2000.2,10467,Bronx,2022
8329,,,,,,,,,2563.1,11226,Brooklyn,2022
8330,,,,,,,,,2101.7,11373,Queens,2022
8331,,,,,,,,,2542.4,11234,Brooklyn,2022
8332,,,,,,,,,2272.8,11220,Brooklyn,2022
8333,,,,,,,,,3111.6,11207,Brooklyn,2022
8334,,,,,,,,,2080.5,11214,Brooklyn,2022
8335,,,,,,,,,3792.0,10025,Manhattan,2022
8336,,,,,,,,,2123.7,10456,Bronx,2022
8337,,,,,,,,,2003.5,10314,STATEN_ISLAND,2022
8338,,,,,,,,,2140.5,11219,Brooklyn,2022
8339,,,,,,,,,3191.0,11221,Brooklyn,2022
8340,,,,,,,,,1989.4,10458,Bronx,2022
8341,,,,,,,,,2431.5,11235,Brooklyn,2022
8342,,,,,,,,,1988.1,11223,Brooklyn,2022
8343,,,,,,,,,2150.1,11377,Queens,2022
8344,,,,,,,,,3562.6,11206,Brooklyn,2022
8345,,,,,,,,,1826.2,10453,Bronx,2022
8346,,,,,,,,,2102.9,11229,Brooklyn,2022
8347,,,,,,,,,1974.1,11355,Queens,2022
8348,,,,,,,,,2264.3,11230,Brooklyn,2022
8349,,,,,,,,,2794.5,11233,Brooklyn,2022
8350,,,,,,,,,1800.4,10468,Bronx,2022
8351,,,,,,,,,1966.0,10457,Bronx,2022
8352,,,,,,,,,2034.5,10452,Bronx,2022
8353,,,,,,,,,1987.1,10462,Bronx,2022
8354,,,,,,,,,2789.2,10029,Manhattan,2022
8355,,,,,,,,,2631.8,11218,Brooklyn,2022
8356,,,,,,,,,1888.8,10469,Bronx,2022
8357,,,,,,,,,2006.1,10466,Bronx,2022
8358,,,,,,,,,2451.3,11203,Brooklyn,2022
8359,,,,,,,,,2403.9,11212,Brooklyn,2022
8360,,,,,,,,,3858.0,10002,Manhattan,2022
8361,,,,,,,,,2432.1,11375,Queens,2022
8362,,,,,,,,,2592.0,10463,Bronx,2022
8363,,,,,,,,,3456.4,11215,Brooklyn,2022
8364,,,,,,,,,2150.7,10472,Bronx,2022
8365,,,,,,,,,2672.4,11691,Queens,2022
8366,,,,,,,,,2871.4,11213,Brooklyn,2022
8367,,,,,,,,,2467.3,11210,Brooklyn,2022
8368,,,,,,,,,2138.9,11209,Brooklyn,2022
8369,,,,,,,,,2940.5,10027,Manhattan,2022
8370,,,,,,,,,4235.7,11211,Brooklyn,2022
8371,,,,,,,,,2190.5,11372,Queens,2022
8372,,,,,,,,,2095.2,10312,STATEN_ISLAND,2022
8373,,,,,,,,,4127.8,11201,Brooklyn,2022
8374,,,,,,,,,2543.4,10032,Manhattan,2022
8375,,,,,,,,,4155.7,10023,Manhattan,2022
8376,,,,,,,,,2458.5,11432,Queens,2022
8377,,,,,,,,,3338.8,10128,Manhattan,2022
8378,,,,,,,,,3694.9,11238,Brooklyn,2022
8379,,,,,,,,,3132.6,11216,Brooklyn,2022
8380,,,,,,,,,4022.2,10009,Manhattan,2022
8381,,,,,,,,,1994.7,11435,Queens,2022
8382,,,,,,,,,3766.2,10024,Manhattan,2022
8383,,,,,,,,,2743.1,11225,Brooklyn,2022
8384,,,,,,,,,2537.5,10033,Manhattan,2022
8385,,,,,,,,,2028.6,10460,Bronx,2022
8386,,,,,,,,,2694.4,10031,Manhattan,2022
8387,,,,,,,,,2513.4,11354,Queens,2022
8388,,,,,,,,,4192.9,10003,Manhattan,2022
8389,,,,,,,,,1889.0,10306,STATEN_ISLAND,2022
8390,,,,,,,,,4350.2,10016,Manhattan,2022
8391,,,,,,,,,4619.7,10011,Manhattan,2022
8392,,,,,,,,,1932.8,10461,Bronx,2022
8393,,,,,,,,,3375.0,11237,Brooklyn,2022
8394,,,,,,,,,3405.8,10028,Manhattan,2022
8395,,,,,,,,,2098.6,11228,Brooklyn,2022
8396,,,,,,,,,3488.3,11205,Brooklyn,2022
8397,,,,,,,,,2152.0,10040,Manhattan,2022
8398,,,,,,,,,2139.6,10305,STATEN_ISLAND,2022
8399,,,,,,,,,2541.0,11224,Brooklyn,2022
8400,,,,,,,,,2561.7,11365,Queens,2022
8401,,,,,,,,,2495.4,11374,Queens,2022
8402,,,,,,,,,2412.0,10465,Bronx,2022
8403,,,,,,,,,4193.8,10019,Manhattan,2022
8404,,,,,,,,,2236.7,10455,Bronx,2022
8405,,,,,,,,,2119.6,10034,Manhattan,2022
8406,,,,,,,,,2511.6,11367,Queens,2022
8407,,,,,,,,,2137.2,10304,STATEN_ISLAND,2022
8408,,,,,,,,,3346.9,10021,Manhattan,2022
8409,,,,,,,,,3732.3,11217,Brooklyn,2022
8410,,,,,,,,,2402.0,11357,Queens,2022
8411,,,,,,,,,3744.7,11101,Queens,2022
8412,,,,,,,,,3090.9,10026,Manhattan,2022
8413,,,,,,,,,2372.9,11418,Queens,2022
8414,,,,,,,,,2379.9,10301,STATEN_ISLAND,2022
8415,,,,,,,,,2632.8,10454,Bronx,2022
8416,,,,,,,,,4038.6,11222,Brooklyn,2022
8417,,,,,,,,,3607.2,11231,Brooklyn,2022
8418,,,,,,,,,2527.8,11106,Queens,2022
8419,,,,,,,,,4854.8,11249,Brooklyn,2022
8420,,,,,,,,,2216.0,11379,Queens,2022
8421,,,,,,,,,2170.1,11378,Queens,2022
8422,,,,,,,,,2507.8,11358,Queens,2022
8423,,,,,,,,,2614.4,11105,Queens,2022
8424,,,,,,,,,4500.3,10010,Manhattan,2022
8425,,,,,,,,,2547.0,11364,Queens,2022
8426,,,,,,,,,2645.9,10035,Manhattan,2022
8427,,,,,,,,,2405.2,11103,Queens,2022
8428,,,,,,,,,3923.0,10022,Manhattan,2022
8429,,,,,,,,,4691.5,10014,Manhattan,2022
8430,,,,,,,,,2640.1,10030,Manhattan,2022
8431,,,,,,,,,2481.6,10039,Manhattan,2022
8432,,,,,,,,,2667.1,11102,Queens,2022
8433,,,,,,,,,3777.2,10065,Manhattan,2022
8434,,,,,,,,,2275.5,11361,Queens,2022
8435,,,,,,,,,5916.0,10013,Manhattan,2022
8436,,,,,,,,,2813.8,11232,Brooklyn,2022
8437,,,,,,,,,4033.0,10036,Manhattan,2022
8438,,,,,,,,,2954.3,10075,Manhattan,2022
8439,,,,,,,,,5021.6,10001,Manhattan,2022
8440,,,,,,,,,2258.7,11104,Queens,2022
8441,,,,,,,,,4769.0,10038,Manhattan,2022
8442,,,,,,,,,2327.9,10471,Bronx,2022
8443,,,,,,,,,4257.5,10012,Manhattan,2022
8444,,,,,,,,,2380.0,10037,Manhattan,2022
8445,,,,,,,,,2293.8,11360,Queens,2022
8446,,,,,,,,,2158.9,11415,Queens,2022
8447,,,,,,,,,3836.5,10017,Manhattan,2022
8448,,,,,,,,,3997.2,10044,Manhattan,2022
8449,,,,,,,,,4502.0,10018,Manhattan,2022
8450,,,,,,,,,7126.4,10007,Manhattan,2022
8451,,,,,,,,,4328.9,10280,Manhattan,2022
8452,,,,,,,,,4406.5,10005,Manhattan,2022
8453,,,,,,,,,7973.9,10282,Manhattan,2022
8454,,,,,,,,,5896.0,10069,Manhattan,2022
8455,,,,,,,,,4910.6,10004,Manhattan,2022
8456,,,,,,,,,4122.5,10006,Manhattan,2022
8457,,,,,,,,,4061.2,11109,Queens,2022
8458,,,,,,,,,3081.1,11385,Queens,2022
8459,,,,,,,,,2189.7,11236,Brooklyn,2022
8460,,,,,,,,,2445.6,11208,Brooklyn,2022
8461,,,,,,,,,2058.8,10467,Bronx,2022
8462,,,,,,,,,2581.1,11226,Brooklyn,2022
8463,,,,,,,,,2107.8,11373,Queens,2022
8464,,,,,,,,,2475.8,11234,Brooklyn,2022
8465,,,,,,,,,2359.0,11220,Brooklyn,2022
8466,,,,,,,,,3141.3,11207,Brooklyn,2022
8467,,,,,,,,,2107.6,11214,Brooklyn,2022
8468,,,,,,,,,3824.0,10025,Manhattan,2022
8469,,,,,,,,,2213.1,10456,Bronx,2022
8470,,,,,,,,,2088.4,10314,STATEN_ISLAND,2022
8471,,,,,,,,,2157.7,11219,Brooklyn,2022
8472,,,,,,,,,3196.5,11221,Brooklyn,2022
8473,,,,,,,,,2056.1,10458,Bronx,2022
8474,,,,,,,,,2449.4,11235,Brooklyn,2022
8475,,,,,,,,,2011.0,11223,Brooklyn,2022
8476,,,,,,,,,2196.2,11377,Queens,2022
8477,,,,,,,,,3564.7,11206,Brooklyn,2022
8478,,,,,,,,,1884.7,10453,Bronx,2022
8479,,,,,,,,,2161.3,11229,Brooklyn,2022
8480,,,,,,,,,2071.9,11355,Queens,2022
8481,,,,,,,,,2282.3,11230,Brooklyn,2022
8482,,,,,,,,,2776.9,11233,Brooklyn,2022
8483,,,,,,,,,1812.3,10468,Bronx,2022
8484,,,,,,,,,1984.0,10457,Bronx,2022
8485,,,,,,,,,1970.3,10452,Bronx,2022
8486,,,,,,,,,2033.1,10462,Bronx,2022
8487,,,,,,,,,2816.0,10029,Manhattan,2022
8488,,,,,,,,,2636.3,11218,Brooklyn,2022
8489,,,,,,,,,1953.6,10469,Bronx,2022
8490,,,,,,,,,2124.0,10466,Bronx,2022
8491,,,,,,,,,2428.9,11203,Brooklyn,2022
8492,,,,,,,,,2432.9,11212,Brooklyn,2022
8493,,,,,,,,,3864.8,10002,Manhattan,2022
8494,,,,,,,,,2422.8,11375,Queens,2022
8495,,,,,,,,,2557.1,10463,Bronx,2022
8496,,,,,,,,,3499.6,11215,Brooklyn,2022
8497,,,,,,,,,2277.2,10472,Bronx,2022
8498,,,,,,,,,2808.7,11691,Queens,2022
8499,,,,,,,,,2876.7,11213,Brooklyn,2022
8500,,,,,,,,,2474.6,11210,Brooklyn,2022
8501,,,,,,,,,2131.3,11209,Brooklyn,2022
8502,,,,,,,,,2931.9,10027,Manhattan,2022
8503,,,,,,,,,4230.0,11211,Brooklyn,2022
8504,,,,,,,,,2169.6,11372,Queens,2022
8505,,,,,,,,,2110.3,10312,STATEN_ISLAND,2022
8506,,,,,,,,,4192.0,11201,Brooklyn,2022
8507,,,,,,,,,2511.8,10032,Manhattan,2022
8508,,,,,,,,,4182.5,10023,Manhattan,2022
8509,,,,,,,,,2363.2,11434,Queens,2022
8510,,,,,,,,,2390.5,11432,Queens,2022
8511,,,,,,,,,3339.1,10128,Manhattan,2022
8512,,,,,,,,,3673.8,11238,Brooklyn,2022
8513,,,,,,,,,2387.6,10473,Bronx,2022
8514,,,,,,,,,3126.0,11216,Brooklyn,2022
8515,,,,,,,,,4032.7,10009,Manhattan,2022
8516,,,,,,,,,1964.0,11435,Queens,2022
8517,,,,,,,,,3781.2,10024,Manhattan,2022
8518,,,,,,,,,2780.0,11225,Brooklyn,2022
8519,,,,,,,,,2514.0,10033,Manhattan,2022
8520,,,,,,,,,2088.5,10460,Bronx,2022
8521,,,,,,,,,2724.0,10031,Manhattan,2022
8522,,,,,,,,,2485.1,11354,Queens,2022
8523,,,,,,,,,4196.8,10003,Manhattan,2022
8524,,,,,,,,,1980.0,10306,STATEN_ISLAND,2022
8525,,,,,,,,,4365.4,10016,Manhattan,2022
8526,,,,,,,,,4626.0,10011,Manhattan,2022
8527,,,,,,,,,1974.7,10461,Bronx,2022
8528,,,,,,,,,3353.6,11237,Brooklyn,2022
8529,,,,,,,,,3392.3,10028,Manhattan,2022
8530,,,,,,,,,2221.9,11228,Brooklyn,2022
8531,,,,,,,,,3428.3,11205,Brooklyn,2022
8532,,,,,,,,,2178.4,10040,Manhattan,2022
8533,,,,,,,,,2105.5,10305,STATEN_ISLAND,2022
8534,,,,,,,,,2640.3,11224,Brooklyn,2022
8535,,,,,,,,,2499.0,11365,Queens,2022
